Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual
146193,5abd2427-4db7-410c-b1d5-4eadf446bc0c,,,,,,M,,C,2019-09-04 00:00:00,12
146091,fc9bb33e-1254-43cc-8920-50f5c5735c85,,,,,,M,,C,2020-09-03 00:00:00,11
136167,ba6739a1-f3cd-4ecc-9415-75b37b159679,,,,,,F,,C,2020-09-03 00:00:00,10
213045,bcae1f4f-c68f-43c7-a1cb-14a22f91fb9d,,,,,,M,,C,2016-09-05 00:00:00,11
186023,e04de439-41d4-456c-9bc2-0ee6e012b614,,,,,,M,,C,2013-09-01 00:00:00,Leaver
171775,43ab1b81-67d5-450c-b14a-1e6646ea862b,,,,,,F,,C,2015-09-01 00:00:00,10
228833,3956c7bf-ec45-40e9-a4d9-0cb50aefdfaf,,,,,,F,,Leaver,2018-09-06 00:00:00,11
100027,9b179cea-d611-42d5-b913-58e04f8a1218,,,,,,F,,Leaver,2016-09-01 00:00:00,7
164802,6ba2991a-bd4e-472b-9c42-9deee9564ebb,,,,,,M,,C,2020-09-03 00:00:00,10
178167,a6a85cea-9f97-4efd-a874-458705a95405,,,,,,M,,C,2020-09-01 00:00:00,9
230760,abc4c012-3d4e-41ba-8e40-10aca95fd9cc,,,,,,F,,C,2018-09-06 00:00:00,9
201420,b525bee3-6487-4613-b866-64f663619fec,,,,,,M,,Leaver,2020-02-27 00:00:00,10
159898,021f7efd-dbe4-456d-81a9-fd75e0d27a3c,,,,,,F,,C,2018-09-07 00:00:00,10
162030,caa31e1f-2d1f-4944-8efc-03b34667029e,,,,,,M,,C,2020-09-01 00:00:00,Leaver
182806,3cac9d19-4167-4e84-a0e1-0217fdc7263d,,,,,,F,,Leaver,2020-09-01 00:00:00,Leaver
224902,ed76448b-1b89-48af-932f-036dd28edc51,,,,,,M,,C,2017-09-06 00:00:00,10
187117,9d6822e8-a55f-4f9d-88d2-9ea600afccf0,,,,,,M,,C,2018-09-01 00:00:00,9
117713,6e849a93-4784-4ded-a3a9-db300548445e,,,,,,F,,Leaver,2015-09-01 00:00:00,Leaver
260277,5cf70990-d720-4e7b-a2df-a58af387b03f,,,,,,F,,M,2018-09-05 00:00:00,12
210865,44c35fe7-ff88-475d-acc2-7b16dd813b28,,,,,,F,,C,2019-09-04 00:00:00,7
199115,137db590-56e8-4cfc-bd27-7266facdb3f3,,,,,,M,,C,2016-09-01 00:00:00,11
212477,93903111-6e15-47e4-8792-16834a5f50cb,,,,,,F,,C,2018-09-05 00:00:00,10
196731,38d1204e-9c28-4308-9517-9b100c865575,,,,,,F,,C,2018-09-01 00:00:00,12
162555,6c4b8aa4-ea7c-4f5e-b671-a64eac00e73a,,,,,,F,,C,2018-11-14 00:00:00,9
194204,fa2db426-d621-4b5d-9235-672d96c3ff57,,,,,,F,,C,2019-09-04 00:00:00,10
253851,7797a3f2-63cb-4256-9181-4bfeed6ff0da,,,,,,F,,C,2016-09-02 00:00:00,11
199152,ac45d75b-bf0b-41ef-a07c-5af215745293,,,,,,M,,C,2020-09-01 00:00:00,7
211952,0b5d826f-463b-41e4-92a6-cb85b865a80a,,,,,,F,,C,2018-09-05 00:00:00,8
195002,cfc2ffeb-ed9f-4ac2-b464-56a3c2605ffe,,,,,,M,,C,2017-09-06 00:00:00,10
129852,9b5f369e-eb55-4f2d-8628-eb747addc865,,,,,,M,,C,2019-09-04 00:00:00,9
206928,66afdee8-7fe5-4ffe-a66c-b882f2de549d,,,,,,M,,C,2015-09-01 00:00:00,Leaver
140014,568b5a03-9b7d-498c-8523-a9ea81eaba59,,,,,,M,,C,2020-09-03 00:00:00,8
196615,b2434e64-4bb1-4bf3-b740-3b79f79e8dd4,,,,,,F,,C,2017-09-04 00:00:00,12
184068,e1f6cfaa-3e9e-43cb-9e17-e94a4d327d67,,,,,,M,,C,2020-09-01 00:00:00,Leaver
193347,c7b3af95-f0dd-4476-92b4-fb08c3bbe39d,,,,,,M,,C,2017-09-04 00:00:00,12
158115,77bde420-9fc7-4f89-9304-aded77f88cb2,,,,,,M,,C,2016-09-01 00:00:00,9
193963,8387c954-2ac5-4aae-a953-c995ff2c9fe9,,,,,,F,,C,2020-01-07 00:00:00,9
197708,6bba4afc-6bd1-47fb-88f9-8dfdf50dbb18,,,,,,F,,C,2017-09-06 00:00:00,12
176869,4de74d54-c82e-4e2d-a173-3c7aa0bf18d5,,,,,,M,,Leaver,2018-09-06 00:00:00,7
208190,04d92b2e-8014-4c70-b612-f49e3c32a63b,,,,,,F,,C,2015-09-03 00:00:00,9
222947,f6f828fc-3612-4e1d-83a8-8a4a6bec4978,,,,,,M,,Leaver,2017-09-06 00:00:00,8
254977,bf86caa9-2267-4c17-8be7-cce0df7a98dc,,,,,,M,,C,2019-09-04 00:00:00,10
219480,122e87ab-f337-4310-8cf6-938757265149,,,,,,F,,C,2017-09-04 00:00:00,10
221789,c8ff0136-f84f-4522-be42-75baa3a7e445,,,,,,F,,C,2015-09-01 00:00:00,7
209942,0d5ab6de-cd27-4f7e-8811-bc733426a48a,,,,,,F,,C,2019-09-04 00:00:00,11
189013,da64386e-39b0-46cb-8906-7793572983ea,,,,,,M,,Leaver,2015-09-01 00:00:00,12
214854,b6f76137-d303-451e-bbbe-cb3de7d42a43,,,,,,F,,C,2020-09-03 00:00:00,10
202198,9244e171-65e6-45dc-a4f8-7061a41768e4,,,,,,F,,C,2019-09-01 00:00:00,10
201175,0faec0dd-5a08-41c3-a311-996b41f677b7,,,,,,F,,Leaver,2018-09-04 00:00:00,8
227268,52aa2e05-77a7-4a81-9227-7e26b2c8a6a0,,,,,,M,,C,2020-09-02 00:00:00,Leaver
204476,caaacdd5-5ef1-4a94-bf61-ff84bb93c558,,,,,,M,,C,2018-09-01 00:00:00,7
190342,e38b3415-367c-4fe4-a87f-04bcc8578728,,,,,,F,,C,2020-09-01 00:00:00,10
226894,63ee2f2a-06df-42bc-98de-92c858e5e9eb,,,,,,F,,C,2018-09-04 00:00:00,11
214687,ebdfb0ea-d42f-4555-b0a4-b36cbc6619e3,,,,,,F,,C,2019-09-04 00:00:00,8
89629,c9eabc02-a452-47ea-b382-b2e46db6b2c8,,,,,,F,,C,2017-09-04 00:00:00,10
135895,560bb779-9f02-455c-81e0-f5861e91224d,,,,,,F,,Leaver,2020-09-03 00:00:00,8
192415,7396e999-b4e3-4c87-92df-71e5120c1d73,,,,,,M,,C,2018-09-06 00:00:00,7
208731,92068981-cdd9-4480-a5e1-7042bd480a17,,,,,,M,,C,2020-09-02 00:00:00,10
233137,5d11409e-6eef-426f-aa2e-7208b0b10e2f,,,,,,M,,C,2017-09-05 00:00:00,12
168289,7075b026-b137-43b0-abc8-b4f51689176b,,,,,,M,,C,2018-09-25 00:00:00,11
216121,35d857a5-fb0d-49c1-8ebd-e4b49f94132a,,,,,,M,,M,2020-09-02 00:00:00,12
206531,0f3800a7-cd7c-4f76-9201-d7ac405dd21f,,,,,,F,,C,2020-09-03 00:00:00,12
245218,bf43edbf-c597-4472-bf4a-a159fd9d90cc,,,,,,F,,C,2020-09-03 00:00:00,11
245048,26fcf801-354c-40f1-8103-58d4a221c3ad,,,,,,F,,Leaver,2020-09-01 00:00:00,8
215896,2f5edff1-5c6c-4e67-b108-4e2951f32b1d,,,,,,M,,C,2017-09-06 00:00:00,8
119376,4aa3b4e9-fc9a-45cd-8be0-45b1594a37f9,,,,,,F,,Leaver,2015-09-01 00:00:00,8
176849,189e7ae5-364b-4ee0-b125-b75fdf5bc876,,,,,,F,,C,2017-09-06 00:00:00,10
178538,69b53b82-1018-4054-8126-ddbe4a2d1038,,,,,,F,,C,2018-09-07 00:00:00,12
217079,a151ca2f-933e-468d-995e-5628ca6f4091,,,,,,F,,C,2019-09-04 00:00:00,11
166495,df4024f0-3c76-4cb9-bd35-1a225aeeb956,,,,,,F,,C,2018-09-25 00:00:00,9
201263,dabb0771-7850-4a6b-b598-4d6eaf31be82,,,,,,F,,Leaver,2020-09-01 00:00:00,7
213576,dbd9dbab-bb75-4c78-80e2-1334565cee9c,,,,,,M,,C,2013-09-02 00:00:00,9
168767,bd777c59-46fe-4f7b-a625-cb8cd909df4a,,,,,,F,,Leaver,2020-09-03 00:00:00,Leaver
167970,4a29b568-4d5f-400c-ad27-245a06c8ccdd,,,,,,M,,C,2018-09-04 00:00:00,7
230328,7272b0b0-fb11-4bc5-8fdb-8a6c4b4cb488,,,,,,F,,C,2019-09-04 00:00:00,11
188885,63bcd5e3-de3b-4f0f-81b0-19fde9000a06,,,,,,F,,C,2015-09-03 00:00:00,9
174418,7fab9ebf-1e67-4691-8839-e5c8e616d72c,,,,,,F,,C,2020-09-04 00:00:00,11
154434,cbd99caa-8d9b-41fd-b0da-0913eaae586e,,,,,,M,,Leaver,2020-09-04 00:00:00,8
169655,2680a5d0-564c-4b65-b6a7-1f51a22e1365,,,,,,M,,C,2019-09-04 00:00:00,12
223687,097b7d1d-4579-4800-b085-f31f06b28061,,,,,,M,,C,2015-09-01 00:00:00,9
162794,60b15884-9592-49ef-8bc1-f74f20ae25f2,,,,,,F,,C,2019-09-01 00:00:00,10
223032,f831e72d-07f2-4609-bf14-41ae746808b4,,,,,,M,,C,2019-09-04 00:00:00,8
155976,0ad793dd-3f10-4ac5-95da-fa32305e4191,,,,,,M,,Leaver,2019-09-03 00:00:00,Leaver
176256,6c2a741e-93f4-4367-8579-852eb7adbf99,,,,,,M,,Leaver,2018-09-07 00:00:00,9
227443,4b77b0e5-a04d-48b2-a239-73256f36aaab,,,,,,M,,C,2018-09-05 00:00:00,9
215040,c5c2a3a3-68e7-4f37-96e7-fce9237d4df1,,,,,,F,,C,2018-09-07 00:00:00,12
253745,04c09f1d-7681-41d2-8cd8-3531652344fb,,,,,,M,,Leaver,2015-09-01 00:00:00,7
171946,74dfe425-2571-40d3-8057-788e4e026cd4,,,,,,F,,C,2016-09-02 00:00:00,8
179708,c37ec187-61ef-46a6-83da-6bde3c500584,,,,,,M,,C,2019-09-04 00:00:00,11
173699,0b2ee1f2-1fa8-42ef-8761-e12c422ec8e0,,,,,,F,,C,2020-09-01 00:00:00,9
197070,172fbbf9-a757-4df8-ba68-fd3491cbfc01,,,,,,M,,C,2015-09-01 00:00:00,12
230569,296966cf-aef4-480c-8d51-28e70e0298b5,,,,,,M,,C,2016-09-05 00:00:00,Leaver
242962,db9da32a-7603-4299-91c4-8e04c57feb92,,,,,,F,,Leaver,2018-09-01 00:00:00,10
185236,2e0d4e21-de06-4d86-8ca3-7466a85d7ea8,,,,,,M,,C,2016-09-05 00:00:00,9
215147,42908dd1-dd23-4f6e-b78f-c6edec7bfc4f,,,,,,M,,Leaver,2016-09-05 00:00:00,7
203511,5ed61a5d-c97e-407e-96a6-bc12eb00aeb2,,,,,,F,,C,2020-09-03 00:00:00,9
189905,1756b5c4-b445-4eee-a009-1b894b90ae3a,,,,,,M,,C,2019-07-01 00:00:00,Leaver
242868,322f66f7-07f8-49db-8968-2ed32ac4394f,,,,,,M,,M,2017-09-06 00:00:00,10
183483,4a09716e-13a9-4131-911d-6982e064dd02,,,,,,M,,Leaver,2015-09-01 00:00:00,12
147924,914337a1-e6ca-420d-ad23-8d95de58b088,,,,,,M,,C,2019-09-03 00:00:00,8
210768,23626d06-70d9-4019-8fa9-c73da9f25dac,,,,,,M,,C,2017-09-06 00:00:00,10
142309,57351944-79a9-4664-93ad-e5f6e612f394,,,,,,F,,C,2013-09-01 00:00:00,12
184981,d82e4bcd-4884-4bae-b5d3-5913d3005e3c,,,,,,M,,Leaver,2017-09-04 00:00:00,Leaver
162552,b7f75205-4447-43bf-8d86-93246033f441,,,,,,F,,C,2013-09-02 00:00:00,Leaver
242266,bdd7922e-7462-456e-9147-67d63109d790,,,,,,F,,C,2017-09-04 00:00:00,12
202902,6d43dc16-f444-411e-bc2d-beb6cf468e95,,,,,,M,,C,2019-09-04 00:00:00,8
204139,35da18b0-480c-4c02-a8a2-453b4164c9b3,,,,,,M,,C,2019-09-04 00:00:00,7
159755,ffc6f4ec-c8a6-4439-a571-c8ba3b72bb5c,,,,,,F,,C,2016-09-02 00:00:00,12
267039,c28750bf-ecc8-458d-bbeb-33981c6bc546,,,,,,M,,C,2016-09-05 00:00:00,7
189615,bdb49c9f-3628-40b3-9d9d-fc956f606a35,,,,,,F,,C,2018-09-06 00:00:00,9
127469,5b91e054-01e7-4246-8c6c-21918ab7d2cb,,,,,,F,,C,2019-09-04 00:00:00,11
174812,6bb361c0-29fa-4384-82d9-ac54efd181cb,,,,,,M,,C,2019-09-02 00:00:00,12
213496,120e917a-bff2-4afe-b8f7-b941451dc34a,,,,,,M,,Leaver,2016-09-01 00:00:00,Leaver
181308,b9171fad-92ee-46f7-a375-bd74c7db0972,,,,,,F,,C,2019-09-04 00:00:00,12
218087,25d0b8f5-039d-4f38-bc43-70a7d87af776,,,,,,M,,C,2015-09-01 00:00:00,10
208265,c34c9d7c-e7b7-4bbc-9901-8ab0fc77fcbc,,,,,,F,,C,2018-09-07 00:00:00,7
221836,9e6dc88c-11d1-4aed-9e79-e96271a43875,,,,,,M,,Leaver,2018-09-01 00:00:00,10
183490,f9d474d9-61d8-4c92-95a1-415839729bf6,,,,,,F,,C,2020-09-03 00:00:00,10
179851,583b369e-eeaf-4fab-b45d-0a9d38c9fc46,,,,,,F,,Leaver,2016-09-01 00:00:00,12
211126,ea31ebe4-df90-4f50-9d90-1bde9ff0c2d7,,,,,,F,,C,2017-09-06 00:00:00,11
197851,9d087ed2-6191-4b7a-9784-f7e102c92a0a,,,,,,F,,C,2020-09-03 00:00:00,11
227901,c0351834-df23-4394-bb22-ea67f7969ef2,,,,,,F,,C,2018-09-01 00:00:00,8
209268,a6feb30b-1bfa-41cb-b537-bd5e55f46294,,,,,,M,,Leaver,2018-09-05 00:00:00,Leaver
184611,cc0a34ed-530e-4a0d-b5f8-9a88832693a5,,,,,,M,,Leaver,2018-09-07 00:00:00,8
123940,7f69a0dd-9116-4110-875d-4c2abc85b3dd,,,,,,M,,Leaver,2018-09-07 00:00:00,8
136125,ef5c64f3-a911-45af-ac3f-1ee808f104ff,,,,,,M,,C,2015-09-03 00:00:00,11
151941,84503b39-5d55-46f2-acce-3ad7245f88f2,,,,,,F,,Leaver,2017-09-06 00:00:00,8
250245,a3b0da15-025f-4b42-9fd8-1c695a67a884,,,,,,F,,Leaver,2020-09-03 00:00:00,10
223106,78659b37-6157-48ea-9b65-18c2b379e266,,,,,,M,,C,2013-09-02 00:00:00,7
239579,e3f9b91a-6dce-4faf-a02a-8d3d2d2e232e,,,,,,M,,C,2013-09-05 00:00:00,10
200292,8f8b9638-8fd1-478a-aab7-672def228014,,,,,,F,,C,2019-09-04 00:00:00,Leaver
243911,26555f10-68b4-429c-9a93-a034470489ae,,,,,,F,,C,2018-09-04 00:00:00,7
191043,f52e0a88-0cb0-4e43-ba74-4542fbb5831d,,,,,,F,,C,2015-09-02 00:00:00,10
201719,469b3e50-614b-41ad-9ee0-33c3b386d6dc,,,,,,M,,C,2017-09-06 00:00:00,7
141812,48de2064-9a7b-4267-a9a5-9dbadbf8d01d,,,,,,M,,Leaver,2013-09-03 00:00:00,9
232796,b4d1172a-9cf8-46f0-a3fe-aa7d98b7a550,,,,,,M,,C,2018-09-05 00:00:00,11
220072,e3676c67-a28e-4c31-a677-6bfe4be6b33a,,,,,,M,,C,2015-09-01 00:00:00,12
189195,0729272a-83a9-48a2-9d8a-cd84f40e3509,,,,,,F,,C,2020-09-01 00:00:00,12
113338,7457d482-eebe-4acd-b744-4129cce73fdb,,,,,,F,,C,2018-09-06 00:00:00,12
231179,00b5ce8b-7314-469e-9d5e-ab90f91f905e,,,,,,F,,C,2016-09-05 00:00:00,11
189152,e3bcb7bb-4112-4542-b02c-780eaaa60c22,,,,,,M,,Leaver,2017-09-07 00:00:00,9
157192,42d90160-181c-486a-aabd-a909b52a9f9b,,,,,,M,,C,2018-09-06 00:00:00,7
241270,49dc0dde-6bac-4b73-ab4a-7fc61eda4895,,,,,,M,,C,2019-09-04 00:00:00,11
188249,60329be8-0306-473b-a326-e2a6c93ca722,,,,,,F,,Leaver,2017-09-06 00:00:00,Leaver
187550,235230c4-6104-4f40-88b7-695a467be482,,,,,,F,,C,2019-09-04 00:00:00,10
180800,79277907-64b6-456d-a9cb-4bf85cf22566,,,,,,M,,C,2018-09-06 00:00:00,12
196636,e91e765c-cd17-4b20-85a9-f24d5bb0d26f,,,,,,F,,C,2019-09-04 00:00:00,11
200064,31eb42f7-e56f-4ba7-a408-05cdb69e2830,,,,,,M,,C,2016-09-05 00:00:00,7
160775,77e8acba-b541-460b-ba9c-2f56d9f3de9c,,,,,,M,,C,2018-09-06 00:00:00,9
204905,ba41169a-5640-46cd-a36f-6778a01d20c0,,,,,,M,,C,2018-09-07 00:00:00,10
207277,a7e72253-323f-4375-8d51-9d3cd7e18650,,,,,,M,,C,2015-09-03 00:00:00,10
247761,b2f58778-ffb4-473f-8d9a-c49a69b5b2b6,,,,,,F,,C,2020-09-03 00:00:00,Leaver
217259,b37a2379-1816-48e8-b05b-b644f4cfb5e0,,,,,,M,,C,2016-09-01 00:00:00,10
233537,a885629e-d810-4794-8c6a-ccd03a657211,,,,,,F,,Leaver,2013-09-05 00:00:00,Leaver
270744,88f7ef16-05f5-4a54-bb1d-e4edd7a058e9,,,,,,M,,Leaver,2019-09-04 00:00:00,7
104833,c8ed1156-d6fb-496a-bad6-c547538c3bb3,,,,,,M,,C,2015-09-03 00:00:00,8
156455,d71c179e-b965-48db-8921-ed6be54ea63f,,,,,,M,,Leaver,2012-01-23 00:00:00,10
170267,0b1612ee-09f4-4c2a-ac87-b88ffd1eeb47,,,,,,M,,C,2013-09-05 00:00:00,11
187350,033c21e4-7a86-48e3-a229-eece573ec050,,,,,,M,,C,2015-09-03 00:00:00,Leaver
185115,cf3baec0-cc29-44a0-9e29-28862756b9d7,,,,,,F,,C,2015-09-03 00:00:00,7
169213,421449e4-b911-4148-8dfe-0df4f6a908aa,,,,,,F,,Leaver,2019-09-04 00:00:00,10
206773,5de02522-1e80-4457-b7fc-bf7b695139d1,,,,,,F,,Leaver,2018-09-06 00:00:00,8
211808,666e5b6a-a3cd-4f51-9ace-d2c0e5e374fa,,,,,,F,,Leaver,2016-09-01 00:00:00,Leaver
157700,8e5d9247-b1e4-4244-ad97-c2e2b8121f9b,,,,,,F,,C,2018-09-01 00:00:00,11
219892,ae2bcc8f-3749-46d4-ae77-8ef6ca4d04c3,,,,,,M,,Leaver,2016-07-07 00:00:00,8
172178,90f1711d-aff4-4c2a-97f6-8278b118e56d,,,,,,M,,C,2018-09-06 00:00:00,10
155653,1152a649-b994-41ce-b887-931673cfd3eb,,,,,,F,,Leaver,2018-09-04 00:00:00,Leaver
197898,9975e49b-3c07-4b02-805f-86012f14ccd5,,,,,,F,,C,2020-09-02 00:00:00,10
180081,7a699855-b86d-4059-8f9a-4432faf627bc,,,,,,M,,M,2018-09-07 00:00:00,Leaver
222290,334e18a4-0e1b-46e2-a574-53f80bfc17d0,,,,,,F,,C,2016-09-05 00:00:00,Leaver
246324,92ac67da-c0c8-4b24-8ba9-354b18c051ca,,,,,,M,,C,2017-09-06 00:00:00,11
197850,b69a13b7-2080-44e8-a726-1c3d18f7a6d3,,,,,,M,,C,2017-09-01 00:00:00,12
175272,7778c935-b4c8-4722-9283-8f0717bcff46,,,,,,M,,C,2020-09-03 00:00:00,11
185536,aeafeac6-ae28-4d38-911b-fafa53e65e8e,,,,,,M,,C,2019-09-04 00:00:00,12
202627,3d215252-4ea5-4547-8c75-2fe279c3cfd7,,,,,,M,,C,2020-09-04 00:00:00,10
194293,4a727de9-bbe0-409c-8ecf-64b1756f59b8,,,,,,F,,C,2020-09-03 00:00:00,Leaver
179765,cb5ba7bc-9ee4-4bb6-bc37-7a66c1ddc9de,,,,,,F,,C,2018-09-06 00:00:00,11
181812,0385f7f7-443c-479e-84db-479c866d3c09,,,,,,F,,C,2017-09-06 00:00:00,9
192147,1c3df0e2-5fb3-4b38-ada0-b81a7aa03760,,,,,,F,,C,2013-09-03 00:00:00,Leaver
229736,4709ebb0-e304-43e5-b7b5-68a607328965,,,,,,M,,C,2015-09-01 00:00:00,11
190245,32d7670b-8610-4028-9bb2-c120d689dfc7,,,,,,M,,Leaver,2020-09-01 00:00:00,9
147357,f5d3ab52-9a46-410a-84f1-7a1727f4bdf3,,,,,,F,,Leaver,2018-09-04 00:00:00,8
191124,212113fe-6208-483d-91ed-ce3c5bab05a6,,,,,,F,,Leaver,2015-09-03 00:00:00,9
201698,1bf000d4-d48b-4ad8-afff-b5e9f1763e11,,,,,,M,,C,2013-09-02 00:00:00,11
254829,a47a946e-fa3e-4749-bf7c-7978c5f37474,,,,,,F,,C,2018-09-25 00:00:00,10
221167,0a19ecb5-48b3-4042-a178-d2c4ac16d5c4,,,,,,M,,C,2020-09-03 00:00:00,9
195329,3b293efc-91ef-436d-bc80-ae2d202c04e6,,,,,,F,,C,2018-09-05 00:00:00,8
190333,b5c9efa5-29a1-4377-abbc-47341c7361a8,,,,,,M,,Leaver,2019-09-03 00:00:00,Leaver
201410,6d8d5478-4f49-4d2d-87f9-edcc567383fe,,,,,,M,,C,2020-09-01 00:00:00,11
198237,388efa05-9ac7-4b06-b988-3358fd72c5b4,,,,,,M,,C,2019-01-25 00:00:00,12
191252,ec581081-5715-4f7e-a1e0-05356afa40e2,,,,,,M,,C,2019-09-04 00:00:00,7
207345,f2947c69-a07c-4718-97d4-c397a24bb7ab,,,,,,F,,C,2017-09-01 00:00:00,12
226732,4208e2f4-1e74-4be7-87ad-d8cb0ca76dc1,,,,,,M,,Leaver,2017-09-06 00:00:00,7
215432,75f57343-f0b2-40a0-b1ed-0957aaca562d,,,,,,F,,Leaver,2018-09-05 00:00:00,11
165530,0ac79ebb-c3f9-4bff-a23e-4e310fd81dd8,,,,,,F,,C,2013-09-01 00:00:00,7
185835,669c583f-0f82-4149-a9cf-005b0d20e9cf,,,,,,M,,C,2020-09-03 00:00:00,9
152381,8df30c11-4766-45f1-bace-87ec0474548a,,,,,,M,,Leaver,2018-09-06 00:00:00,Leaver
164843,b236e705-9ca2-42ad-be00-97bbd6f3ca21,,,,,,F,,Leaver,2017-09-05 00:00:00,8
200048,0705fe2f-ae0c-4b78-98bf-94e41e8a142b,,,,,,F,,C,2020-09-01 00:00:00,7
169530,f31c1546-777c-425f-a9d8-a49e3a5b1005,,,,,,M,,C,2018-09-07 00:00:00,Leaver
224997,e265e858-fd7e-4e0e-baa3-9f757af7991e,,,,,,M,,C,2016-09-05 00:00:00,7
224165,c1bf0c09-ca93-43ba-8768-79ed621f8fcb,,,,,,M,,C,2018-01-15 00:00:00,12
194683,7426617e-0a90-404c-92a7-a78894cd78ec,,,,,,F,,C,2017-09-06 00:00:00,Leaver
176961,ad2777b2-0caa-4cfb-b803-d2cf68317767,,,,,,M,,C,2016-09-05 00:00:00,9
225813,ca977a2d-c7e6-4f1d-b98e-2b213ed9f2e3,,,,,,F,,C,2020-09-03 00:00:00,11
221251,6f3b37f2-9e6f-41d7-bb78-a85b4e2615fe,,,,,,F,,C,2018-09-06 00:00:00,7
173657,efc59eeb-eab4-400a-9376-a56dff7d3315,,,,,,F,,C,2015-09-01 00:00:00,9
187486,8d9bd0e2-be2e-4a29-9d54-656c415b6f4b,,,,,,F,,C,2014-09-10 00:00:00,Leaver
233757,9bf95424-ae9e-440c-bd3b-8c6aae34d078,,,,,,F,,Leaver,2015-09-03 00:00:00,Leaver
248270,553c21b3-16eb-417b-a8e4-73eeec40be1c,,,,,,F,,C,2018-09-03 00:00:00,7
166256,001d9291-ad5f-45ee-bb10-0a05a6d4b4e8,,,,,,M,,C,2019-09-04 00:00:00,10
164627,8d29bcf7-ed81-47f3-be2a-02ef60e0b7e6,,,,,,F,,C,2020-09-03 00:00:00,10
178812,1c7eeec2-7459-4947-93ce-8d3c59fde9e0,,,,,,M,,C,2018-09-06 00:00:00,9
175120,7993e863-0427-4fd5-8161-5e99a627528d,,,,,,F,,Leaver,2020-09-03 00:00:00,Leaver
135383,b9302003-1c77-4a1a-ae53-326361937613,,,,,,M,,C,2019-09-02 00:00:00,9
167321,617b74b3-7e31-4f33-94af-8e320553402a,,,,,,M,,C,2018-09-20 00:00:00,7
233125,fbe5a05d-bb80-4b74-a615-5f1115aa31e8,,,,,,M,,C,2017-09-01 00:00:00,11
267058,7086e2ef-7883-4c05-89de-b1f4bc14caa3,,,,,,M,,Leaver,2016-09-01 00:00:00,9
112692,62ec8fcf-8fd2-4888-b6f1-15a9ba8a630c,,,,,,F,,C,2020-09-02 00:00:00,12
186953,0ddd8207-e997-4bcf-a832-3ca3651b4785,,,,,,F,,C,2018-09-06 00:00:00,8
210826,de68091f-3e56-47db-b79c-727edc12f877,,,,,,F,,C,2019-09-04 00:00:00,7
210221,4d1d4ab0-9fbf-40e5-828d-0a280aa8bde1,,,,,,F,,C,2013-09-04 00:00:00,8
159644,ed95aba7-2081-4f34-a3d2-ffe8657f1bee,,,,,,F,,Leaver,2015-09-01 00:00:00,9
206767,23b44c9e-f707-4c1b-bca3-857b340abde7,,,,,,F,,Leaver,2019-09-03 00:00:00,10
193064,4a74dfab-d3a4-44c9-b609-29133e0329df,,,,,,M,,C,2018-09-07 00:00:00,11
209967,12a7cbdd-cb8a-4f92-b6ef-3525c1205c13,,,,,,F,,Leaver,2016-09-05 00:00:00,Leaver
229843,a8f5993e-a381-4491-8ba1-ed2939122e0b,,,,,,F,,Leaver,2019-09-01 00:00:00,12
166109,4c70ff52-bf90-4a17-bde8-4baf57812295,,,,,,M,,C,2018-09-07 00:00:00,7
162131,c618658e-cea2-43f6-aa3b-614ea1192d2d,,,,,,F,,C,2015-09-03 00:00:00,10
279529,00f597d1-e767-4aaa-bd86-f4e5ba23e35b,,,,,,F,,C,2015-09-04 00:00:00,10
205927,908b8647-deae-4d25-86e5-504ddf6d38e1,,,,,,F,,C,2018-09-06 00:00:00,7
177822,afa65ac2-d83e-45e1-b452-b6827b825a93,,,,,,F,,C,2016-09-05 00:00:00,11
205369,c22fef23-5fa2-4c71-b3e0-5cc400ce57d5,,,,,,M,,C,2020-09-03 00:00:00,11
240755,86ab6d4e-1683-488a-be52-c7e71ed859f2,,,,,,M,,C,2017-09-01 00:00:00,9
128043,9468ffae-af11-4e6d-9066-7aa2c8da95e9,,,,,,M,,C,2018-09-01 00:00:00,12
127999,1894fc27-756e-4437-84ee-7240fa74b36d,,,,,,M,,C,2016-09-01 00:00:00,7
179801,36ae849b-b5de-4e34-8a89-a01c52e16728,,,,,,F,,Leaver,2018-09-05 00:00:00,Leaver
229079,64f42ead-b26e-4f0f-b035-a42c5b831226,,,,,,F,,C,2019-09-04 00:00:00,9
220856,805ff462-951f-4a19-bcea-9a53a4b0e881,,,,,,F,,C,2018-09-05 00:00:00,11
201769,b5c92183-f709-4d9b-ad16-1f0981866e3f,,,,,,F,,C,2018-09-03 00:00:00,11
158283,0ed404ec-83b8-4124-b868-e81dc613e22f,,,,,,F,,C,2016-09-05 00:00:00,10
206427,cb97b56a-aefc-4c97-9d7b-faa18ed65ddf,,,,,,M,,C,2020-09-03 00:00:00,9
168441,fad6055b-f996-4c6f-9bf3-57b67919c1e2,,,,,,F,,C,2018-09-06 00:00:00,7
230298,32822afd-ced6-4b82-816b-8991e516fb8e,,,,,,M,,C,2020-09-03 00:00:00,Leaver
183558,470aa9e8-c440-4483-8e52-8fcb052878cf,,,,,,F,,C,2015-09-01 00:00:00,12
172707,a47a946e-fa3e-4749-bf7c-7978c5f37474,,,,,,M,,C,2017-09-04 00:00:00,10
