Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
177424,2c9ec13b-7747-4ddf-983c-e9568f958fd4,,,,,,M,,C,2016-09-05 00:00:00,7,139,,,,,,,,,,,,
197276,18f0d4ae-6b3c-4ddd-9c12-7a7685e4ce3d,,,,,,F,,C,2016-09-05 00:00:00,7,137,,,,,,,,,,,,
177560,5e622860-b6d7-460f-86d3-a90a9fea2082,,,,,,M,,C,2018-09-07 00:00:00,7,134,7,,,,,,,,,,,
191396,fd10c3ab-101d-4482-8d0a-34c927f17951,,,,,,F,,Leaver,2016-09-05 00:00:00,7,140,5,2,,,,,,,,,,
181015,4556407d-672e-4e38-983d-ca4d8754570d,,,,,,F,,C,2015-09-04 00:00:00,Leaver,107,12,1,,,,,,3,,,5,
203385,dce98214-1e6c-4300-8425-dae8bba1ac14,,,,,,F,,C,2017-09-06 00:00:00,8,131,10,,,,,,,3,,,,
178864,71d7b7d5-02fe-4983-af24-9669224ee89b,,,,,,F,,C,2018-09-06 00:00:00,10,145,,,,,,,,,,,,
218225,8f3e854f-c5d4-4f05-9e5b-807bff82e000,,,,,,M,,C,2017-09-06 00:00:00,10,146,4,2,,,,,,,,,,
195715,d322c047-c568-4437-b08d-818c4a8e7a72,,,,,,M,,C,2019-10-21 00:00:00,11,133,,,,,,,,,,,,
203160,ab79e4cf-195f-40df-a48b-a0edf1b2958a,,,,,,F,,C,2019-09-02 00:00:00,7,126,4,,,,,,,,,,,
154085,c3b9adcd-f453-45a2-bfde-0ae9209998b3,,,,,,F,,C,2015-09-04 00:00:00,11,131,2,3,,,,,,4,,,,
199653,cb759aab-37c0-4222-8ee1-8e5cc47e5b2d,,,,,,M,,C,2019-09-04 00:00:00,7,141,,1,,,,,,,,,,
222801,cfabd530-0834-4622-8b60-c125577a7e86,,,,,,F,,C,2019-09-04 00:00:00,7,142,,,,,,,,,,,,
180037,c5105791-bbdb-4512-826e-81c6cc938c4f,,,,,,F,,C,2015-09-03 00:00:00,9,132,12,1,,,,,,3,,,5,
203180,66ffe2ff-0092-4b6a-86c2-fd9aa542f7f1,,,,,,F,,C,2019-09-05 00:00:00,9,132,,,,,,,,,,,,
180649,52bf0dbe-ed21-428b-a0cd-0ab25b655a3c,,,,,,F,,C,2015-09-04 00:00:00,7,123,7,,,,,,,,,,,
247494,d5dd429a-c281-4bc5-9376-ba9409080e0f,,,,,,F,,C,2018-09-06 00:00:00,8,144,,2,,,,,,,,,,
163075,f92e8ed5-3717-40d3-8253-d5b54b2c0f59,,,,,,F,,C,2017-09-06 00:00:00,8,123,,,,,,,,,,,,
198979,ca51b17a-b862-4611-9655-fcb46791e483,,,,,,M,,C,2016-09-05 00:00:00,7,133,6,,,,,,,,,,,
204764,4e7c7f55-7096-49a0-a546-275934e32110,,,,,,F,,C,2019-09-03 00:00:00,Leaver,144,10,2,,,,,,,,,,
177283,cae5e5f0-7c19-4125-9900-1a08d5604376,,,,,,F,,C,2018-09-07 00:00:00,9,131,4,,,,,,,,,,,
161688,7c22eefd-b9fa-4c8b-8ec2-17ffbe0db9b6,,,,,,F,,C,2019-09-04 00:00:00,10,124,,1,,,,,,1,,,,
281151,c1d44ef4-100f-4f56-b697-14ae9189f16b,,,,,,M,,Leaver,2018-09-05 00:00:00,7,143,,2,,,,,,,,,,
223453,681e0f3a-d034-44b4-b28c-26dd3715fc06,,,,,,F,,C,2018-09-05 00:00:00,Leaver,141,6,,,,,,,,,,,
254781,d980e394-efc7-4e2e-a9b5-7825cc6dc742,,,,,,F,,C,2017-09-04 00:00:00,12,142,4,,,,,,,3,,,,
186649,562b67ad-c073-41b6-a3a8-657e404a836e,,,,,,F,,C,2015-09-04 00:00:00,7,142,,2,,,,,,,,,5,
164285,43ae8c67-8d42-4ed6-96fe-02fc3831c878,,,,,,F,,C,2016-09-01 00:00:00,9,128,3,2,,,,,,5,,,,
200310,e492ede5-f67b-4469-8ba9-aa4671cbdde3,,,,,,M,,C,2018-09-04 00:00:00,11,140,7,2,,,,,,,,,,
166950,30bd791a-61c5-4160-816d-0c4f075e80cb,,,,,,F,,Leaver,2019-01-28 00:00:00,10,127,5,,,,,,,4,,,,
167610,52da0ad7-a803-4af1-8515-fd1f91383ac0,,,,,,F,,C,2019-09-04 00:00:00,7,140,6,,,,,,,,,,,
178543,cf9d963b-f7de-4843-a24d-28fb7037ff44,,,,,,F,,C,2018-09-04 00:00:00,8,127,,2,,,,,,3,,,,
203690,a27f7764-0a20-4b5f-8461-6aad600e611c,,,,,,M,,C,2018-09-06 00:00:00,7,131,,,,,,,,,,,3,
199795,7970d8f1-0d99-44fd-aa0a-004f762ad301,,,,,,M,,C,2017-06-05 00:00:00,11,123,,,,,,,,,,,6,
166585,273b1fb1-ef75-423b-a1b8-455f19f3fa4e,,,,,,M,,C,2019-09-03 00:00:00,Leaver,135,,,,,,,,2,,,,
153174,05261382-c51d-4772-b2a5-78787a3b0285,,,,,,M,,C,2018-09-05 00:00:00,7,135,2,3,,,,,,,,,,
188177,9ce854ed-88d3-4465-a6d0-7ce387efcf1c,,,,,,F,,C,2017-02-20 00:00:00,Leaver,145,,,,,,,,3,,,,
215010,634c4bac-6b3a-45db-bb03-2c664534bbcf,,,,,,F,,C,2016-09-01 00:00:00,9,130,,,,,,,,,,,,
163372,c5d4b4dd-2881-41dc-8667-87203ca0495a,,,,,,M,,C,2018-09-04 00:00:00,7,135,,1,,,,,,,,,,
155036,c1de3dc8-30bb-4210-bc64-4eab196f7ce0,,,,,,F,,C,2019-06-25 00:00:00,8,113,5,1,,,,,,3,,,,
230032,b02e090c-d682-4947-a7a5-4739498a1f82,,,,,,F,,C,2018-09-04 00:00:00,11,129,8,,,,,,,,,,5,
145349,23c3fbe5-220f-4d32-b394-cd076266a75e,,,,,,F,,C,2019-09-04 00:00:00,11,140,2,,,,,,,3,,,,
146885,62e50939-82e0-445c-a976-23ca48a13c2b,,,,,,M,,C,2017-09-06 00:00:00,9,131,3,,,,,,,2,,,,
185365,4f893a5f-b3da-45c3-917f-9f6ffc5f4845,,,,,,M,,Leaver,2018-09-07 00:00:00,8,124,,1,,,,,,,,,,
228714,739be2db-3841-4a6e-95a7-6b4d71ccb570,,,,,,F,,C,2015-09-01 00:00:00,11,138,,,,,,,,4,,,,
210642,06991cb6-598e-4a9f-b6d9-863b50f667bc,,,,,,F,,C,2017-09-01 00:00:00,10,128,,,,,,,,,,,5,
193773,63e8f707-b8fc-45f3-9c71-e038866e3ef1,,,,,,F,,C,2017-09-04 00:00:00,9,136,,3,,,,,,,,,,
174994,42b5b91e-48a3-45f9-ad1f-05ba1ad24184,,,,,,F,,C,2019-09-04 00:00:00,9,143,8,2,,,,,,,,,,
171486,e11dadbd-81fb-40e1-92dc-e84e1a5437e0,,,,,,M,,C,2017-09-04 00:00:00,8,134,7,,,,,,,,,,6,
189904,c9fa7f4c-f298-46c0-acf8-65a8e998ec9b,,,,,,F,,C,2019-06-11 00:00:00,7,126,1,,,,,,,,,,,
206824,ea872242-3ffb-4723-a911-0cb502476e32,,,,,,F,,C,2017-09-04 00:00:00,7,140,8,2,,,,,,,,,,
149149,d1f64eda-e66a-4154-95d6-0025b3c5a70b,,,,,,M,,C,2015-09-04 00:00:00,8,134,14,,,,,,,,,,,
207230,f03a9c35-88e9-49ad-893e-fbc3409344e0,,,,,,F,,C,2017-09-04 00:00:00,10,133,9,,,,,,,4,,,,
175585,30b02005-272a-488e-bfdd-585efb37fa13,,,,,,F,,C,2018-09-07 00:00:00,10,144,5,,,,,,,,,,,
155093,0c3e4128-60db-4f78-8da3-38a2194ca690,,,,,,F,,C,2016-09-01 00:00:00,12,143,13,,,,,,,,,,,
204782,1c6d809c-4916-46dc-a900-552af4a91b14,,,,,,F,,C,2015-09-02 00:00:00,11,139,,,,,,,,,,,,
212249,69aed538-b69b-437a-a154-ede7d37a177c,,,,,,F,,C,2016-09-01 00:00:00,11,145,,,,,,,,,,,,
204096,911a6d05-1487-43ff-bdaf-30b9e6ab5c34,,,,,,F,,C,2018-09-06 00:00:00,7,144,11,2,,,,,,,,,,
183418,1d495b2f-494b-470f-9c84-c0a36010f4a0,,,,,,M,,Leaver,2018-01-17 00:00:00,Leaver,131,4,2,,,,,,2,,,,
244715,873cec7e-b459-406b-bb9b-37eff908874f,,,,,,F,,C,2018-09-07 00:00:00,7,117,12,,,,,,,4,,,,
209939,cf54287d-064f-405b-9741-93f62b80cf31,,,,,,M,,C,2018-09-07 00:00:00,Leaver,132,6,,,,,,,,,,,
205303,eeb65834-2a0d-4338-8fa4-b3fa73146b47,,,,,,F,,C,2018-09-05 00:00:00,9,145,,,,,,,,,,,,
205415,a7a82766-5f5d-42da-ba40-e14042090274,,,,,,F,,C,2019-06-03 00:00:00,Leaver,137,5,2,,,,,,,,,,
182938,2cc0c5f8-4a8b-4988-bffa-65f91dba777f,,,,,,F,,Leaver,2018-09-07 00:00:00,11,141,,1,,,,,,,,,,
189515,2278a23f-2cc8-40e2-a80e-9651cf7f474c,,,,,,F,,C,2016-09-01 00:00:00,9,131,8,,,,,,,,,,,
195539,98654b5f-033d-4fd7-96d5-1fd15919ae77,,,,,,M,,C,2019-09-02 00:00:00,7,136,,,,,,,,4,,,,
170204,43619a54-e088-4f06-89c4-2fa17adc3520,,,,,,M,,C,2015-09-04 00:00:00,7,125,,2,,,,,,3,,,4,
208220,217c73ea-9306-43e2-a901-aefda2935349,,,,,,M,,C,2017-09-01 00:00:00,9,142,8,,,,,,,,,,,
202102,2c876cde-4bce-4183-a149-c22311f5b01e,,,,,,F,,C,2016-09-05 00:00:00,10,136,,2,,,,,,3,,,,
216940,824017b4-8ff3-4731-94c7-2d44d65daadc,,,,,,F,,Leaver,2017-09-06 00:00:00,8,142,,2,,,,,,,,,7,
226256,5a512b32-eee5-45cf-9297-e76f10bf9276,,,,,,M,,Leaver,2016-09-01 00:00:00,9,146,6,,,,,,,,,,,
140250,c31392a3-6ac6-455f-b074-812108e6c65f,,,,,,F,,C,2016-09-01 00:00:00,8,121,5,,,,,,,,,,,
196761,01cb1073-d19c-4628-849e-186dfd04d814,,,,,,M,,C,2018-09-05 00:00:00,7,113,2,,,,,,,,,,5,
158864,5f2a143a-3317-49ec-b330-6ac5c34b28c7,,,,,,M,,Leaver,2015-09-01 00:00:00,10,130,5,2,,,,,,,,,,
249042,5f20955c-34f8-47e8-9e4e-5bab31183803,,,,,,F,,C,2016-09-01 00:00:00,8,133,,,,,,,,,,,,
101960,f16a2e76-7ea1-4d37-8804-8c1c82cbe104,,,,,,F,,C,2015-09-04 00:00:00,11,114,,,,,,,,2,,,,
180904,50d4c3b0-28cd-4711-b01b-af98968e0f06,,,,,,F,,C,2017-09-04 00:00:00,11,129,10,,,,,,,,,,,
186312,5b59a39c-48f5-493e-86b0-2b7eb80e03b6,,,,,,F,,C,2018-09-07 00:00:00,10,131,,,,,,,,2,,,,
148411,3deaf7b0-4498-4b00-99ad-86f20c4ca3f7,,,,,,F,,C,2019-09-05 00:00:00,Leaver,126,10,,,,,,,,,,,
234308,57049826-7492-435e-96aa-b4ddee35b8c0,,,,,,F,,Leaver,2018-09-25 00:00:00,11,139,,,,,,,,,,,,
244742,40bb779e-64aa-4c65-8aae-771059dd41dd,,,,,,M,,C,2016-09-05 00:00:00,7,140,9,1,,,,,,,,,,
168756,d3e0c63f-afc8-4359-a246-c914887d11d7,,,,,,M,,C,2015-09-01 00:00:00,11,142,,,,,,,,4,,,7,
209428,57049826-7492-435e-96aa-b4ddee35b8c0,,,,,,F,,C,2016-09-05 00:00:00,8,145,,1,,,,,,,,,,
278492,d84848b4-a804-4cbf-a49c-1c5b44b14731,,,,,,F,,Leaver,2018-11-26 00:00:00,7,145,3,1,,,,,,3,,,4,
264859,ac2874e6-70e0-4db3-bb14-d1a9a043960c,,,,,,F,,C,2015-09-01 00:00:00,9,138,4,2,,,,,,,,,,
213844,a0f8b870-2552-4add-a445-6770a8649da6,,,,,,M,,C,2016-09-01 00:00:00,10,130,,,,,,,,,,,,
186101,20eeb912-ba2a-4e3c-8e2f-0d3340985b95,,,,,,F,,C,2019-09-02 00:00:00,8,140,11,1,,,,,,,,,,
150766,d75373c2-3b36-4898-9adb-ba9b90ee8c48,,,,,,F,,C,2018-09-07 00:00:00,8,118,,,,,,,,5,,,6,
140822,5eca4da6-170a-49ca-95ef-9fa2e14eeff1,,,,,,M,,C,2015-09-01 00:00:00,8,136,9,1,,,,,,4,,,,
134053,9834d81f-834f-4971-b3f7-4159d79cb482,,,,,,F,,C,2015-09-04 00:00:00,11,122,,1,,,,,,,,,,
174492,4359f578-abc2-4c98-aad5-c8260e5554d5,,,,,,F,,C,2018-09-05 00:00:00,7,137,16,3,,,,,,,,,,
137576,948664f4-6fe2-4bc2-9fd0-2321db913aef,,,,,,M,,C,2019-11-18 00:00:00,7,107,6,,,,,,,,,,,
175775,aa2e5a64-cc12-4843-b2fd-8e285edc9ec3,,,,,,M,,C,2019-09-03 00:00:00,8,121,,,,,,,,3,,,,
132426,1681becd-b6d8-4dd2-8289-2547b12a539a,,,,,,M,,C,2018-09-03 00:00:00,8,137,16,2,,,,,,,,,,
215008,ea210928-523e-4c07-9f9e-bd5b633af20f,,,,,,F,,C,2018-09-05 00:00:00,8,146,13,3,,,,,,,,,,
208596,c83f3ce9-672f-450d-b93d-c21445552b46,,,,,,F,,C,2016-09-05 00:00:00,7,130,9,,,,,,,2,,,7,
110920,5d538867-206d-4f26-8ea1-20716ede92bf,,,,,,M,,Leaver,2019-09-04 00:00:00,11,99,,1,,,,,,4,,,,
191342,041cda31-a712-493f-9dc0-2293ac52532b,,,,,,F,,C,2016-09-05 00:00:00,10,131,4,2,,,,,,,,,,
189310,e2f74837-10db-408a-b1f3-1b517321c05f,,,,,,F,,C,2017-09-04 00:00:00,8,129,,2,,,,,,3,,,4,
129525,13c088b8-8ed4-4e24-a19d-dd75ba1b61c8,,,,,,F,,C,2017-09-06 00:00:00,7,129,,2,,,,,,,,,,
190097,d2815d9a-03fb-4140-97b7-120d06ae7871,,,,,,F,,Leaver,2019-09-03 00:00:00,7,129,4,2,,,,,,,,,,
237613,3fb0e8ab-5339-4990-ac54-98403b77f060,,,,,,F,,C,2019-09-02 00:00:00,8,143,7,2,,,,,,,,,,
180443,a61e3e19-34c3-460e-bf2a-8c57a6314755,,,,,,F,,C,2015-09-01 00:00:00,7,114,8,,,,,,,,,,6,
123106,b1f90ab7-503a-4ab6-b974-743ef752da39,,,,,,F,,C,2016-09-01 00:00:00,11,131,4,1,,,,,,,,,4,
157491,56761c9b-6356-45ac-9a60-e5956c65e189,,,,,,F,,C,2018-09-05 00:00:00,Leaver,125,6,3,,,,,,4,,,,
181403,0625a032-0780-47ca-aca4-92495dc3d214,,,,,,M,,Leaver,2019-09-02 00:00:00,10,124,,,,,,,,,,,,
209832,31028c7d-4423-4cac-a454-b461cdb4b910,,,,,,M,,C,2015-09-01 00:00:00,7,126,3,1,,,,,,4,,,6,
225874,3c6b6122-c38a-4520-85be-c96ea47e835c,,,,,,F,,C,2016-09-01 00:00:00,11,128,,,,,,,,,,,5,
196957,65bded21-b58b-48eb-9724-7b51ed53d73a,,,,,,M,,C,2019-09-01 00:00:00,9,132,3,,,,,,,3,,,6,
193672,8a8007df-8ba4-41b3-97d4-5ab3e1bd6fb4,,,,,,F,,C,2017-09-06 00:00:00,7,133,,,,,,,,,,,,
177789,2f1e9b6c-ac8e-4727-8bde-eff31874e71f,,,,,,F,,Leaver,2016-09-01 00:00:00,9,133,,,,,,,,4,,,,
122355,10f869ea-1fd0-4542-86df-a9c2112fea64,,,,,,F,,Leaver,2017-09-06 00:00:00,7,138,9,1,,,,,,,,,,
213229,5bbe5110-6b91-4a60-84a3-b427b9cb3c68,,,,,,M,,Leaver,2016-09-01 00:00:00,9,128,7,,,,,,,2,,,,
197271,b4fa19cc-1e77-42f5-affb-9d22919d6cbc,,,,,,M,,C,2018-03-19 00:00:00,8,133,14,2,,,,,,2,,,,
200567,851a2bed-a87d-4330-a172-6869a46f8108,,,,,,M,,C,2018-09-06 00:00:00,9,140,12,2,,,,,,,,,7,
174308,d50d022d-81de-425a-a473-a8304c5f7cf5,,,,,,F,,C,2016-04-01 00:00:00,11,134,,,,,,,,3,,,,
213147,f3adf15f-f5cb-41cb-994b-816061fe8f74,,,,,,F,,C,2016-09-05 00:00:00,8,133,,2,,,,,,,,,,
167233,4bedba84-48ae-4903-bb13-6a6deff47382,,,,,,M,,C,2015-09-04 00:00:00,7,135,5,,,,,,,4,,,,
211139,9b7ac2c2-9c65-4e34-ba4e-bc446646df63,,,,,,F,,C,2018-09-07 00:00:00,7,137,9,2,,,,,,4,,,,
235310,14840c13-f226-49fd-b9cf-208e45683a20,,,,,,M,,C,2019-11-06 00:00:00,10,146,,,,,,,,,,,5,
127833,0baefa2c-5fba-4790-9da2-c22057835f69,,,,,,F,,C,2018-09-03 00:00:00,7,122,9,3,,,,,,,,,,
242817,8f47d171-18bb-447e-a00d-d01823685f1e,,,,,,M,,C,2019-09-01 00:00:00,10,144,6,2,,,,,,,,,,
245356,573a1c4e-74ad-4c4f-83e6-53131d4b486e,,,,,,M,,C,2019-09-04 00:00:00,11,136,,2,,,,,,2,,,,
157733,b3cf45db-191b-4aeb-a5d6-16a480832c3b,,,,,,F,,C,2015-09-01 00:00:00,9,139,2,,,,,,,,,,,
171246,2f60daa4-20c9-463d-81c7-26aa28db38ca,,,,,,M,,C,2018-07-02 00:00:00,12,133,,,,,,,,4,,,,
175182,a65652d2-20bf-4d87-b4cb-6120a5c46fd7,,,,,,F,,C,2018-09-06 00:00:00,7,139,18,2,,,,,,,,,,
121489,19df8e4f-71ac-40fc-9649-44658f949426,,,,,,F,,Leaver,2018-09-06 00:00:00,8,127,7,2,,,,,,,,,,
213757,e3f615b7-4226-4a48-b16d-bbc890b41c4c,,,,,,F,,C,2018-03-05 00:00:00,11,144,3,,,,,,,,,,4,
241919,4f8b1aaa-b547-4177-81ea-72a3a3dc2d97,,,,,,F,,Leaver,2012-09-06 00:00:00,8,144,9,,,,,,,4,,,8,
160193,fb5ba981-de11-49d2-82b6-4ad54d2ba98d,,,,,,M,,C,2019-09-04 00:00:00,9,144,,,,,,,,,,,5,
219657,7026d44b-db89-4416-b6b0-dc28a193e1dc,,,,,,F,,Leaver,2015-09-04 00:00:00,8,145,12,1,,,,,,,,,,
200428,0bb5bb9b-7d6b-48a8-bf69-5849904b3c30,,,,,,F,,C,2018-09-06 00:00:00,10,140,8,1,,,,,,,,,,
163827,7affa9de-7199-41a9-825f-5bcead050ba4,,,,,,M,,C,2017-07-05 00:00:00,8,106,,,,,,,,,,,,
218496,ac0e9b51-fe77-4a1d-b832-639b62e12e86,,,,,,M,,C,2016-09-01 00:00:00,Leaver,123,7,,,,,,,,,,,
149824,2342dc4f-7906-4a39-862c-2860dd55f142,,,,,,F,,C,2015-09-02 00:00:00,Leaver,133,12,,,,,,,,,,,
216202,71200655-2cbf-475a-b674-ac8f970bfefe,,,,,,M,,C,2019-09-04 00:00:00,10,139,,,,,,,,2,,,,
207797,7eb69641-da79-42dc-89f6-0b03c826c40b,,,,,,F,,Leaver,2016-09-01 00:00:00,7,132,,,,,,,,,,,,
201242,5ced7e61-01dc-4605-b0bb-89d036d9770f,,,,,,M,,C,2017-09-06 00:00:00,7,127,4,,,,,,,,,,,
122440,a5bfbc1c-0ef2-486c-805b-9ccec34c37a9,,,,,,F,,C,2017-09-04 00:00:00,11,139,,2,,,,,,,,,,
228152,f53c6e4b-de8d-4a9a-9ee5-32a6a868a1c7,,,,,,M,,C,2017-09-06 00:00:00,7,135,5,3,,,,,,,,,,
179830,80631096-7217-42c6-94cc-18127d1bbc7d,,,,,,F,,C,2016-09-05 00:00:00,10,133,7,,,,,,,,,,,
159219,c2b3127a-9d90-46ea-8d4b-41f7dab5493d,,,,,,F,,C,2018-09-10 00:00:00,8,121,3,1,,,,,,,,,,
146548,89464dee-0032-41c2-a64a-d354199eb0fc,,,,,,F,,C,2019-03-21 00:00:00,7,102,5,,,,,,,,,,,
211401,3fde4a9d-200e-475e-b6ff-7b7d2b8f0c91,,,,,,F,,C,2018-09-25 00:00:00,11,126,,,,,,,,,,,,
220068,929c12ee-50b3-44ab-9296-1c4bd05e37f4,,,,,,M,,C,2017-09-04 00:00:00,10,128,,,,,,,,3,,,,
228024,d3ee07fa-0ac1-4cfb-930d-3c6d2b5c66e8,,,,,,F,,C,2015-09-03 00:00:00,Leaver,145,1,2,,,,,,,,,,
186397,8cd288b3-f7f3-4b8a-a45b-c0401316dca4,,,,,,F,,C,2015-09-03 00:00:00,8,140,14,,,,,,,3,,,5,
170997,9791748e-75b8-4b57-a59f-52d2c8c0db99,,,,,,F,,C,2015-09-04 00:00:00,12,136,9,2,,,,,,,,,,
232956,bedcb710-37d8-4812-af69-5cbd8a8e09a2,,,,,,F,,Leaver,2019-09-04 00:00:00,9,145,4,2,,,,,,,,,,
240972,e91910f6-5e4b-4638-b4c2-99ed7c0a49e8,,,,,,F,,C,2019-09-04 00:00:00,8,139,6,,,,,,,,,,,
230941,587d4a6b-4966-4400-b471-6ab1f7859750,,,,,,F,,C,2019-06-04 00:00:00,8,139,,1,,,,,,4,,,,
160794,aab34b1f-1071-4d9d-92a3-2f42c14d3a10,,,,,,F,,C,2017-09-06 00:00:00,8,141,8,,,,,,,,,,,
183235,0825211d-dde6-47de-9b7f-93c5c0370672,,,,,,F,,C,2015-09-01 00:00:00,10,143,,,,,,,,,,,7,
158748,594f68a8-e9b2-4e0f-9f70-cc40214efc75,,,,,,M,,C,2018-09-07 00:00:00,Leaver,137,,,,,,,,,,,,
161321,c53436f7-f713-4637-a56f-7778ae8c40d8,,,,,,F,,C,2019-09-02 00:00:00,9,130,,,,,,,,4,,,3,
236634,bd710bdf-4810-4733-8517-6ba17d36b33f,,,,,,F,,C,2019-09-03 00:00:00,8,146,7,,,,,,,,,,,
217028,41ff2251-24d0-4764-8713-738e18781cd0,,,,,,M,,C,2019-09-03 00:00:00,11,145,13,,,,,,,,,,4,
152343,be4329ce-33af-4cb2-818e-8313e545cb8d,,,,,,M,,C,2016-09-05 00:00:00,10,135,,,,,,,,,,,,
213431,2f1f3b44-e126-4065-88c1-f359d1a82fda,,,,,,M,,C,2018-09-04 00:00:00,Leaver,138,,2,,,,,,,,,,
209996,b76854c5-d95a-44cf-9079-3f86e423aeaa,,,,,,M,,C,2019-09-01 00:00:00,8,144,,,,,,,,,,,5,
186774,2860d9fb-8e4e-4211-b184-ff4f00aa2607,,,,,,F,,C,2015-09-04 00:00:00,11,118,12,1,,,,,,,,,,
175862,0008e6fd-9352-4347-b83a-47681cbb27bc,,,,,,F,,C,2018-09-07 00:00:00,Leaver,136,13,,,,,,,,,,,
223725,a913fb1e-2ea3-40de-a527-91b4a3ffc5c5,,,,,,M,,C,2019-09-04 00:00:00,9,143,,,,,,,,,,,,
196399,979727e0-b38f-465a-b8d5-2cc32a960fbf,,,,,,M,,C,2015-09-01 00:00:00,8,132,4,,,,,,,,,,,
192962,823c2c6e-eece-4ed6-a489-6f150b09889c,,,,,,M,,C,2019-11-06 00:00:00,8,134,,,,,,,,,,,,
176631,6ea2cec5-5e65-4b92-9ee1-b4966fac5678,,,,,,F,,C,2017-09-06 00:00:00,10,135,4,,,,,,,,,,,
225489,406faa32-9cd7-42e0-a80a-bd2cfd6dbb34,,,,,,F,,C,2017-09-04 00:00:00,12,143,8,2,,,,,,,,,6,
161664,1283c592-39b0-49e1-ab1e-82b660c6b075,,,,,,F,,C,2019-09-01 00:00:00,8,130,,,,,,,,3,,,2,
152247,6998a930-ce42-44f0-8fce-e168c7dc8713,,,,,,M,,C,2019-11-29 00:00:00,11,141,6,,,,,,,,,,4,
171696,9c39a202-1866-4c55-8401-3e364bde4032,,,,,,F,,C,2017-04-17 00:00:00,Leaver,116,,,,,,,,,,,,
240954,c8cb5afc-b291-4056-933e-fd3c259cd79a,,,,,,F,,Leaver,2017-09-04 00:00:00,7,132,,,,,,,,,,,,
258365,6761d976-5816-4f89-82fe-3692dfa1e133,,,,,,F,,C,2018-09-05 00:00:00,7,140,,3,,,,,,,,,,
151084,70556f34-b757-4730-8386-1690f0cfbbe9,,,,,,M,,C,2017-09-06 00:00:00,8,138,13,2,,,,,,,,,,
169647,8a7ca552-c708-414d-8510-d7821adfca43,,,,,,F,,C,2018-09-06 00:00:00,11,130,,,,,,,,,,,,
197699,4c345a17-2344-44d7-a52d-0a9f1f43026b,,,,,,M,,Leaver,2016-09-05 00:00:00,12,143,,,,,,,,,,,,
178857,705d74a7-a602-418f-bcbf-7d2dcee474a5,,,,,,M,,C,2019-09-01 00:00:00,Leaver,126,2,,,,,,,,,,,
209595,5cc7ff9f-5180-474f-93fa-92801524ff47,,,,,,M,,C,2017-09-06 00:00:00,9,123,,,,,,,,,,,5,
142882,45dadff1-4e58-498d-bd5b-90290edd04c5,,,,,,M,,C,2017-09-06 00:00:00,8,137,8,,,,,,,,,,,
263542,d25caf7f-7a6c-4ad6-ab1d-fb4601f9e88f,,,,,,F,,C,2016-09-01 00:00:00,7,144,7,1,,,,,,3,,,,
245763,d1a90d0b-648a-4170-af2f-d588e2ed3d80,,,,,,M,,C,2016-09-01 00:00:00,8,146,,1,,,,,,,,,5,
131735,c0e839d2-5000-497d-9ff3-7d77119a389b,,,,,,F,,C,2018-09-06 00:00:00,9,130,9,,,,,,,,,,6,
143262,326a8c5d-e24b-4e31-8132-eda8cfe06931,,,,,,M,,C,2017-09-06 00:00:00,10,122,4,1,,,,,,,,,,
109240,1fd43393-39cc-4cc9-934d-61db93cd04fe,,,,,,M,,C,2015-09-01 00:00:00,11,107,,,,,,,,,,,,
211754,0dc85b2e-0f89-4cbe-8406-55433867143f,,,,,,F,,Leaver,2019-09-04 00:00:00,9,133,9,,,,,,,,,,,
156408,3be62bc9-64a6-493f-a0f1-a1d9d6c17485,,,,,,M,,C,2015-09-01 00:00:00,9,127,,,,,,,,,,,3,
144609,4d12f8c6-f2bf-4834-bbf8-094b481cd47a,,,,,,F,,C,2015-09-03 00:00:00,9,142,12,,,,,,,,,,,
176885,558db557-de59-44ea-9d91-f15ec5da38ba,,,,,,F,,C,2018-09-10 00:00:00,8,144,5,2,,,,,,,,,5,
187676,f2e8652d-b5c9-4452-8c13-749e666ccb90,,,,,,M,,C,2019-09-03 00:00:00,8,119,,2,,,,,,,,,4,
207956,c362c6ec-87f3-4784-b9ba-1175ec5d11db,,,,,,F,,C,2018-03-26 00:00:00,Leaver,101,4,2,,,,,,,,,,
183100,b953da40-7e3f-49fd-a7c8-fdce0c574add,,,,,,F,,C,2015-09-01 00:00:00,7,136,5,,,,,,,2,,,,
231440,01616dd2-98a6-42b8-b689-c72c1f5b020c,,,,,,M,,C,2018-09-04 00:00:00,7,131,3,,,,,,,,,,,
190196,a9711300-91e5-4278-9b57-b2b85198cbcb,,,,,,M,,C,2018-09-07 00:00:00,9,141,,,,,,,,3,,,3,
216147,581fdf04-438f-4b24-83e6-8aba06462b36,,,,,,F,,C,2018-09-25 00:00:00,8,141,15,1,,,,,,,,,,
180493,0e6e88fc-831a-4bcf-9852-6ef9e7902780,,,,,,F,,C,2019-09-04 00:00:00,8,131,2,,,,,,,2,,,,
219700,e27e1b41-f8bc-48b2-8c58-a24b594892c6,,,,,,M,,Leaver,2017-09-06 00:00:00,9,131,,2,,,,,,,,,5,
