Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
210212,020041a5-260a-4502-beaf-d0cdeb36b2f0,,,,,,M,,C,2017-09-04 00:00:00,11,109,6,1,,,,,,,,,,
157940,54f97898-99f8-4fd6-a052-51d31c45fcea,,,,,,F,,C,2017-09-06 00:00:00,9,132,4,,,,,,,,,,,
269846,5b31973a-faf4-4a84-b964-4bf6106cd096,,,,,,M,,C,2015-09-03 00:00:00,8,124,16,,,,,,,,,,,
153097,19cdada0-d50b-4e40-a1db-765d06250813,,,,,,F,,C,2015-09-03 00:00:00,10,131,,,,,,,,,,,,
220862,d0822438-0bcb-408b-9ce7-f194734b5a98,,,,,,M,,C,2017-09-04 00:00:00,10,123,,,,,,,,2,,,,
198625,d9aeb0ac-d218-4379-9498-5be7ae398cd6,,,,,,F,,C,2016-09-01 00:00:00,8,125,2,1,,,,,,2,,,,
180877,5971fee3-6b85-4c42-b98c-ba0e4e9cd9a3,,,,,,M,,C,2014-09-04 00:00:00,10,120,,,,,,,,,,,,
263372,987199cd-f577-4439-97ff-9aab7c44e5eb,,,,,,F,,C,2015-09-04 00:00:00,9,131,6,,,,,,,,,,,
171066,e1bca23b-9756-49ad-9710-b58bdfbad054,,,,,,M,,M,2015-09-01 00:00:00,9,110,5,2,,,,,,,,,,
216532,d8c93a3f-bea7-4555-b118-14a64ef2cd60,,,,,,F,,C,2013-09-05 00:00:00,9,124,8,,,,,,,5,,,1,
152605,b9656804-fe9c-48c3-b671-93391b541c6d,,,,,,F,,Leaver,2015-09-03 00:00:00,9,124,2,1,,,,,,,,,4,
202839,c170f4c8-340e-4bb8-81b2-7c9e31b75185,,,,,,M,,C,2017-09-06 00:00:00,9,113,15,,,,,,,,,,,
234014,061336e2-bc8f-4aec-b9a1-ca455fe7edb5,,,,,,F,,C,2015-09-03 00:00:00,9,129,13,,,,,,,,,,,
153536,45515ef7-5a55-4146-8a7e-cee5ac85f24c,,,,,,M,,C,2014-09-03 00:00:00,11,99,13,,,46,,,,,,,,
216726,d8395eca-9562-4a3b-a430-bc425d171b97,,,,,,M,,C,2017-09-06 00:00:00,10,121,4,,,,,,,,,,,
229230,95549ef6-abf2-40b0-ab71-91ce0acd0e17,,,,,,M,,C,2013-09-03 00:00:00,11,114,2,1,,30,,,,11,,,,
190757,fef48268-edf8-4731-8329-08c9486fa6cf,,,,,,M,,Leaver,2016-09-01 00:00:00,11,125,2,2,,,,,,,,,6,
162651,a7027c54-d577-4e85-86fc-a1f1f8ce3524,,,,,,M,,C,2018-02-07 00:00:00,12,105,,,,,,,,,,,,
181838,f4a47ac7-b432-44d9-9fe1-27e30deacde2,,,,,,F,,C,2013-09-05 00:00:00,Leaver,109,5,,,30,,,,,,,,
214125,804f9a07-bf21-4345-8113-45ad2b1c406c,,,,,,F,,Leaver,2015-11-02 00:00:00,Leaver,112,,,,29,,,,4,,,,
195289,da0f1891-6e0b-466c-9f84-67d0e70b3df3,,,,,,M,,C,2017-09-04 00:00:00,Leaver,110,6,2,,,,,,1,,,,
206256,0a58f976-e72d-4b58-a099-687242a9991f,,,,,,M,,C,2017-09-06 00:00:00,7,127,1,1,,,,,,,,,,
246051,5e98bc35-01e0-45d4-8c54-f09687976e97,,,,,,F,,C,2013-09-03 00:00:00,8,111,,,,,,,,,,,,
238539,5b67a43e-5a7f-49c2-9664-a16cc3889e5a,,,,,,F,,Leaver,2017-01-05 00:00:00,7,103,,2,,26,,,,,,,4,
191033,1d01ef95-c0ca-4213-9ce1-b13707a4ff02,,,,,,M,,C,2015-09-01 00:00:00,8,115,4,,,,,,,,,,6,
262733,8057fece-ebe9-47d0-83de-cc28b067d4ba,,,,,,M,,C,2013-09-05 00:00:00,9,125,9,2,,,,,,,,,2,
178132,34a77cfb-7429-42d9-803e-1f52553e4a29,,,,,,M,,C,2014-09-02 00:00:00,12,108,,,,38,,,,,,,,
170257,36331bd3-7816-4edd-8933-a37c7697bc88,,,,,,M,,Leaver,2016-09-05 00:00:00,10,108,,,,,,,,,,,,
227018,77879ade-1e71-4ad4-b903-c560bc9f2762,,,,,,F,,C,2017-09-04 00:00:00,8,115,1,,2,,,,,,,,6,
247305,bec6f805-83ca-4764-8b69-ab8d80e01972,,,,,,F,,C,2017-09-06 00:00:00,11,95,,3,,,,,,,,,,
185218,769c3a1c-e1c2-412c-9616-e86706418ba9,,,,,,F,,C,2016-09-05 00:00:00,10,117,3,3,,41,,,,,,,,
237704,97f3e82d-a2c7-4602-8362-bee18ace7fac,,,,,,M,,Leaver,2017-09-05 00:00:00,12,108,5,,,22,,,,,,,20,
199810,309e61c8-59d7-4bd8-87ab-f8d5b1c9b936,,,,,,M,,C,2016-10-17 00:00:00,11,119,8,2,,,,,,,,,,
200778,f1340976-d852-44a5-9fb5-09fd6df2ee63,,,,,,F,,C,2015-09-03 00:00:00,10,117,,,,35,,,,,,,,
138459,4216af0a-0ab7-413c-a99c-ce0dc13a9bb7,,,,,,M,,C,2015-09-04 00:00:00,Leaver,127,,,,33,,,,,,,9,
221274,18cdbb34-d394-4a0b-9835-36a61ed44ff5,,,,,,M,,C,2013-09-04 00:00:00,8,110,10,2,,,,,,3,,,,
116693,e6f3f735-bb5f-458b-a7bb-fc69b83ef1a8,,,,,,F,,C,2013-09-05 00:00:00,8,131,,,,,,,,,,,2,
225685,0efeb8fa-c96e-471e-b603-ca46312898b5,,,,,,M,,C,2015-09-03 00:00:00,8,131,9,2,,46,,,,,,,,
233422,d871fde2-d712-44b0-be6b-a6adbf934268,,,,,,M,,C,2011-09-01 00:00:00,11,114,5,,2,,,,,7,,,,
215582,f47dc0a4-e7c0-44d4-a395-9e2cdeaff32c,,,,,,M,,C,2015-09-03 00:00:00,8,110,,,,,,,,,,,5,
216541,3251df1b-3a65-44a7-8cc8-12440cf44de4,,,,,,M,,Leaver,2014-09-04 00:00:00,11,108,8,,,50,,,,,,,,
166118,51e476ee-343b-4382-b473-296942e36da6,,,,,,M,,Leaver,2015-09-21 00:00:00,Leaver,123,5,,,29,,,,,,,,
146321,ec35a4fd-b041-47b9-8774-e55a01e005bb,,,,,,M,,C,2017-09-04 00:00:00,11,126,,,,,,,,,,,,
220961,356ff318-90e0-4348-b117-2abf2497f60c,,,,,,F,,C,2015-09-01 00:00:00,Leaver,105,,,,45,,,,,,,,
248686,c3acbc7a-2ec4-492a-8864-b3877cbacbbf,,,,,,F,,Leaver,2013-09-05 00:00:00,8,129,5,,,,,,,,,,,
174273,cf0e908b-47d3-4e40-b686-a2abe406bac3,,,,,,M,,C,2017-09-01 00:00:00,7,122,,,,32,,,,,,,,
139971,67967882-c8c6-4acc-a814-402595c7493a,,,,,,F,,Leaver,2017-09-06 00:00:00,10,123,6,,,35,,,,,,,,
249593,1172c078-bbf7-4ad1-ad6c-adf0d3210679,,,,,,F,,C,2017-09-04 00:00:00,11,129,,,,,,,,,,,,
179119,f342fd8d-456a-45aa-a7c9-9c7a6384ef78,,,,,,F,,C,2016-09-01 00:00:00,8,129,1,,,,,,,,,,5,
164796,4f23b33a-7872-4147-a346-ce4c87cb1734,,,,,,M,,C,2015-09-04 00:00:00,11,114,,,,,,,,7,,,9,
229475,4ed5b1c0-faea-47b7-8f25-23d8f2594fd2,,,,,,F,,C,2014-09-04 00:00:00,8,123,6,2,,40,,,,,,,2,
208227,d4bc3fa4-bd26-43d6-abef-d30df804c7a7,,,,,,F,,C,2015-09-01 00:00:00,8,119,,2,,,,,,9,,1,,
114304,37833fdf-db9c-4050-8854-e109f1c4a272,,,,,,M,,Leaver,2013-09-05 00:00:00,11,105,,1,,52,,,,,,,2,
235535,dc0840cb-6c23-488c-8573-493723a59172,,,,,,M,,Leaver,2015-09-03 00:00:00,9,132,10,,,,,,,,,,11,
166170,16ea807a-966e-47b1-9d9f-5af57b0cce84,,,,,,M,,Leaver,2017-03-13 00:00:00,Leaver,93,1,,,,,,,1,,,,
226540,f4cbf458-0c53-43e1-9981-47273178947f,,,,,,F,,C,2016-09-01 00:00:00,8,131,7,2,,,,,,,,,,
214571,2342dc4f-7906-4a39-862c-2860dd55f142,,,,,,F,,Leaver,2017-09-04 00:00:00,Leaver,109,2,2,,24,,,,,,,,
149734,d829d420-f90b-4dd3-b7a4-32e615735d31,,,,,,F,,Leaver,2013-09-02 00:00:00,12,90,8,,,28,,,,5,,,,
205239,e643d1d3-56db-425d-99cd-951cbe0e6974,,,,,,F,,C,2017-09-06 00:00:00,9,126,17,2,,,,,,,,,,
250575,d6e4c6a8-2759-4355-ad83-45127d8fc758,,,,,,M,,C,2017-09-04 00:00:00,10,131,,2,,,,,,,,,,
230412,0173314f-ed85-4813-ae3e-1f8fad4633db,,,,,,F,,C,2015-09-04 00:00:00,9,128,17,,,,,,,13,,,,
258321,4b4c29cf-082d-4a0d-8fc2-7df16d945de2,,,,,,M,,Leaver,2017-09-05 00:00:00,9,125,,,,34,,,,,,,,
121152,cd93fe90-f6f2-4c62-a258-94d8ac53e95e,,,,,,F,,Leaver,2015-09-04 00:00:00,10,111,2,1,,,,,,6,,,,
203329,419480ee-68bb-4827-9022-a1651a4c79e0,,,,,,M,,C,2015-09-04 00:00:00,10,130,4,,,,,,,,,,,
231205,055a9eaa-9361-45c4-ab83-b503df068d2a,,,,,,M,,C,2017-09-06 00:00:00,10,128,,,,,,,,,,,,
143924,ceef11d0-6e58-4d99-a6f4-8416550a8d92,,,,,,M,,C,2014-09-01 00:00:00,8,97,4,2,,46,,,,,,,,
272034,b28c4cf6-d041-43c0-8159-c490ead26a6a,,,,,,F,,C,2017-09-04 00:00:00,10,108,6,,,,,,,,,,,
172697,7ba2d89c-b822-4095-865e-ce1502734451,,,,,,M,,C,2017-09-06 00:00:00,10,121,,,,23,,,,,,,,
151880,b6f7ad1b-af06-4b7c-87a1-c217d98ee9a6,,,,,,M,,C,2014-09-04 00:00:00,10,122,9,,,,,,,,,,,
187407,508f2756-efc5-44ae-beec-1d0bc7ed246c,,,,,,M,,C,2014-09-03 00:00:00,9,110,9,,,,,,,,,,,
209267,7301d128-3008-42bf-9875-264999615b70,,,,,,M,,Leaver,2013-09-03 00:00:00,7,109,,1,,36,,,,,,,,
210289,cd385f84-ac9d-4716-84d3-ef55ff2b68e2,,,,,,F,,Leaver,2013-09-06 00:00:00,7,111,11,,,32,,,,4,,,,
229196,cdc2c0d9-f4cc-47a4-b73d-b4571bbe67dc,,,,,,F,,C,2014-09-03 00:00:00,9,129,1,1,2,,,,,1,,,,
111636,848f51c0-c6cf-4f5c-9273-25fa64457c56,,,,,,M,,C,2016-09-01 00:00:00,12,99,,,,,,,,,,,4,
158348,871086c5-7cb2-4bb8-afe5-e7bdff7c1a43,,,,,,M,,C,2014-09-04 00:00:00,8,129,,1,,,,,,,,,,
244695,27f419ab-565b-4855-96b9-d17d95531282,,,,,,F,,C,2016-09-05 00:00:00,10,115,7,3,,,,,,,,,8,
163368,f384d071-cbad-4eb4-969c-94f2e6f42ad2,,,,,,F,,C,2015-09-03 00:00:00,10,117,2,2,,,,,,,,,8,
205535,18990c1e-723f-48bd-824a-0f080e9e83bf,,,,,,M,,Leaver,2014-09-01 00:00:00,8,125,6,2,2,,,,,6,,,8,
208785,df055057-8fe9-4019-adf4-8442a9d80f68,,,,,,M,,C,2015-09-04 00:00:00,9,122,12,,,,,,,4,,,,
280101,8c716ab5-4760-4e23-8e45-e9ad463372b0,,,,,,F,,C,2015-09-04 00:00:00,8,127,7,,,,,,,,,,,
160502,acea9735-5d9f-4ed0-ba19-b1a0f0244e14,,,,,,F,,C,2016-09-05 00:00:00,Leaver,109,2,1,,,,,,1,,,,
288763,b7bbe731-d262-44a9-b696-fb8649cb1446,,,,,,F,,C,2013-09-04 00:00:00,10,121,3,,,,,,,,,,,
183230,c14211b3-aa39-49a9-8984-6c5737b5e3c8,,,,,,M,,C,2013-09-04 00:00:00,10,117,4,1,,28,,,,,,,4,
208237,ea78a49a-0b9d-4db5-961c-5e7ecdad7c21,,,,,,F,,Leaver,2013-09-06 00:00:00,Leaver,112,,,,35,,,,3,,,3,
226410,104942c3-18f8-4c84-9bc7-8d1516760258,,,,,,M,,Leaver,2015-09-04 00:00:00,11,95,,,2,30,,,,,,,,
284607,a7a138a9-831b-4709-8f96-f0e65678a540,,,,,,F,,C,2017-09-04 00:00:00,8,117,4,2,,,,,,,,,9,
200322,d71b133a-599c-4dac-af0e-7def40f15557,,,,,,F,,C,2015-09-03 00:00:00,11,131,6,2,,,,,,,,,,
222419,79cf747d-e103-4102-af29-2a319e9ea319,,,,,,F,,C,2016-09-05 00:00:00,9,130,7,1,,,,,,,,,1,
133582,b9126e31-cd61-4557-9549-160679c6f790,,,,,,M,,C,2017-09-06 00:00:00,Leaver,128,,2,,43,,,,,,,,
192446,a8371a72-0fab-471e-a316-3b051ee34fa6,,,,,,M,,C,2016-09-05 00:00:00,8,132,3,,,,,,,,7,,,
146726,018da17b-d36d-44b9-8428-243c29cfe6c0,,,,,,M,,Leaver,2017-09-05 00:00:00,10,126,16,,,,,,,,,,,
158262,b8d31128-4dba-4ec6-9020-7b7640a5952d,,,,,,M,,C,2014-09-03 00:00:00,8,124,6,,,,,,,,,,,
218864,86b246ff-e39a-4a56-b68c-c366422379a1,,,,,,F,,C,2016-09-05 00:00:00,9,132,2,,,,,,,,,,,
215276,7c2b7ada-468e-4b87-8f3c-98925df742ec,,,,,,M,,C,2017-09-05 00:00:00,10,121,,,2,,,,,,,,,
209666,62cccc34-c7a5-4850-a84f-1915fdfc71ad,,,,,,F,,C,2013-09-04 00:00:00,12,109,4,2,,,,,,1,,,2,
244043,95e7c762-6f1f-432a-89c3-0f82ac986cb4,,,,,,M,,C,2015-09-04 00:00:00,9,121,6,,,,,,,3,,,,
189868,908e5306-37c3-4327-b5b7-c2a1ae46c5ec,,,,,,M,,C,2016-09-02 00:00:00,Leaver,113,10,2,,29,,,,,,,,
109602,6520c57c-310f-4e72-9c2c-6b1caa409e84,,,,,,F,,C,2015-09-04 00:00:00,11,107,,,,37,,,,,,,,
194260,27b81f5c-d6e5-4acf-a648-4a4909d1b1c6,,,,,,F,,C,2014-09-04 00:00:00,Leaver,128,,,,,,,,,,,,
215632,d882a71f-10e8-4869-8183-92e054481862,,,,,,M,,C,2015-09-04 00:00:00,8,114,,1,,34,,,,,,,,
197945,e2163808-ecfe-489d-8982-0d0ebae25f33,,,,,,M,,C,2015-09-03 00:00:00,11,112,,,2,,,,,,,,,
239404,99129952-6a9f-483e-b1da-86a7775bac63,,,,,,F,,Leaver,2016-09-05 00:00:00,9,99,1,1,,,,,,,,,,
196491,9a0f445a-c7c2-40ff-aa6b-0bb4519a56d1,,,,,,F,,C,2014-09-03 00:00:00,11,99,,1,,,,,,,,,,
154646,118b5e8e-7d52-460e-93e6-51fd9e75fdb6,,,,,,M,,C,2017-09-04 00:00:00,11,110,4,,,,,,,,,,,
186129,5c6f6251-2ac5-4a75-8329-644ab0dc7ea1,,,,,,F,,C,2014-09-01 00:00:00,11,107,9,,,29,,,,,,,,
176584,23915cc5-8f76-4d72-8901-bd16438eee1a,,,,,,M,,C,2016-09-05 00:00:00,10,98,,,,19,,,,,,,,
203946,0cf0e6cf-480d-4fe0-95eb-060aa5efefef,,,,,,M,,Leaver,2015-09-01 00:00:00,10,98,10,,,,,,,,,,,
107354,b74bdec3-65b5-417a-8905-6ea902634262,,,,,,M,,C,2014-09-04 00:00:00,Leaver,115,2,,,40,,,,7,,,,
230992,5e467796-c7df-4af2-bb41-6f3f48550e3b,,,,,,M,,C,2016-09-05 00:00:00,9,130,9,,,,,,,,,,18,
199572,f587b101-fa72-4220-8245-a30f76fd1a28,,,,,,F,,C,2013-09-04 00:00:00,11,127,,,,40,,,,,,,2,
180046,16a091eb-f7c7-412d-bc63-bf148485869f,,,,,,F,,C,2013-09-03 00:00:00,10,94,6,1,,31,,,,,,,2,
186988,87bf79c5-6f14-4cb8-91c4-10bb62b26403,,,,,,F,,C,2015-09-04 00:00:00,8,130,5,3,,,,,,,,,1,
176897,c31cde67-bd4f-4dd4-8a47-d757e56ed8c5,,,,,,F,,C,2017-09-06 00:00:00,8,127,12,2,,,,,,,,,,
225979,a0c7e642-78e6-4810-b94e-7b1c527e2d91,,,,,,M,,C,2016-09-05 00:00:00,8,130,,,,,,,,3,,,,
157977,f4980c9a-78cf-4fe3-8d4d-0cc4353c1c1d,,,,,,F,,C,2014-09-02 00:00:00,12,96,2,,,38,,,,,,,,
121167,259f2817-c6f5-4e47-9a3a-45f60465b284,,,,,,F,,C,2016-09-05 00:00:00,9,118,,,,,,,,,,,,
195153,65eae19b-b57c-4713-a6dd-dd21462f92bd,,,,,,F,,Leaver,2014-09-04 00:00:00,11,122,3,2,,,,,,,,,,
201378,c8c2d45b-8306-4df7-8993-813eecde1155,,,,,,F,,C,2013-09-05 00:00:00,10,117,5,3,,,,,,5,,,,
219013,4bfba801-6d35-4296-a1b1-c4fb12b272ca,,,,,,F,,C,2015-09-01 00:00:00,11,120,,2,,,,,,,,,,
229112,f57d0cf6-28cf-4e00-85fe-55083474b96d,,,,,,M,,C,2017-09-04 00:00:00,9,116,5,1,,,,,,,,,,
105280,f1b335b3-851a-4e24-89b5-8069c7039a69,,,,,,M,,Leaver,2016-09-01 00:00:00,12,121,2,,,39,,,,,,,,
153191,5f4bd401-e7b0-4391-aaaf-14b457d72a30,,,,,,M,,C,2016-09-05 00:00:00,9,124,7,1,,,,,,8,,,,
221659,c42a1772-ec73-45fa-ae9e-f9e110b9ecdc,,,,,,F,,C,2017-12-04 00:00:00,7,119,4,,,25,,,,,,,3,
173078,ce3ade7f-84ae-496e-a04b-34d37652949d,,,,,,F,,C,2013-09-03 00:00:00,Leaver,125,5,,,53,,,,,,,,
206516,da212e18-6157-4eb3-ba59-b7b5bbfeef9b,,,,,,F,,C,2013-09-03 00:00:00,10,120,,,,,,,,,,,2,
196353,e03a21cb-193d-4e5d-b7e2-f3ccf2415ae7,,,,,,M,,C,2015-09-03 00:00:00,8,126,,,,,,,,,,,,
219238,9e5f846b-428d-4a7f-a65b-100d3e95d4c4,,,,,,M,,C,2013-09-03 00:00:00,11,107,2,,,,,,,,,,,
182425,fc2937d4-a68c-4b5f-976d-679c6de64168,,,,,,M,,C,2018-06-11 00:00:00,Leaver,123,1,2,,26,,,,2,,,,
161826,6be7de67-bb47-49ca-ade0-2ccbe64f4dbd,,,,,,M,,C,2013-09-05 00:00:00,10,90,,2,2,36,,,,,,,,
162267,8e47d723-d263-440c-8793-8997970d8575,,,,,,F,,Leaver,2017-09-06 00:00:00,10,120,,,2,26,,,,,,,5,
191496,fa62baf6-1b33-4a3c-9e1e-7e6ae48d4a3c,,,,,,F,,C,2013-09-04 00:00:00,11,119,3,2,,,,,,,,,,
211043,150a608e-b9fe-4f83-9e98-45e0eeb89f28,,,,,,M,,C,2017-09-06 00:00:00,7,127,16,1,,,,,,,,,,
196121,436f1204-ecf4-433e-ac3e-46bdcde070b2,,,,,,F,,C,2018-07-09 00:00:00,10,87,,,,,,,,,,,,
174761,95549ef6-abf2-40b0-ab71-91ce0acd0e17,,,,,,F,,C,2014-09-04 00:00:00,Leaver,123,19,,,46,,,,6,,,,
265810,9872ace2-1218-4867-8f3f-f9b1eb081d1e,,,,,,M,,C,2013-09-03 00:00:00,11,127,,2,,,,,,4,,,8,
131280,84615f48-aea0-47e0-90db-bc5e0c5c49de,,,,,,M,,C,2016-09-05 00:00:00,9,124,6,3,,,,,,,,,,
165551,0625dc3e-fd19-4738-ab2b-37d45d1795bd,,,,,,M,,C,2013-09-03 00:00:00,10,124,,,,,,,,1,,,3,
138064,68a0ab8e-3940-489a-87ec-ed3dc6207b8b,,,,,,F,,C,2014-09-01 00:00:00,11,125,6,1,,,,,,6,,,,
212894,3b8bf493-9633-408b-8f8f-97665e02aec4,,,,,,F,,C,2014-09-04 00:00:00,10,119,2,2,,,,,,2,,,,
181368,7457d482-eebe-4acd-b744-4129cce73fdb,,,,,,F,,C,2014-09-03 00:00:00,7,123,3,,,,,,,,,,,
167047,2e3a1fe4-d553-4538-af5f-b07e4f0e0ef6,,,,,,F,,C,2015-09-04 00:00:00,10,114,6,,,,,,,3,,,,
113823,307fa5d5-a26c-44fc-8c15-af320b984151,,,,,,F,,C,2017-09-06 00:00:00,11,99,,1,,32,,,,,,,2,
225494,a720cf83-4d3a-47c4-bb6e-43e847ec55fe,,,,,,M,,C,2017-09-06 00:00:00,12,131,7,,,43,,,,,,,,
140507,cb771ef8-c859-4d3c-a6f8-bec7e267bfae,,,,,,F,,C,2014-09-04 00:00:00,8,124,1,,,,,,,4,,,,
195721,5e1c0b6b-0b95-477e-ab7c-0ba573615ced,,,,,,M,,C,2015-09-03 00:00:00,10,126,4,,,,,,,,,,,
233908,b9c98a33-f44e-42cf-b36b-eed302b1ebd3,,,,,,F,,C,2014-09-02 00:00:00,11,123,,3,,,,,,,,,,
185623,bd4e8687-a443-4177-9785-8a9d11398668,,,,,,F,,C,2015-09-04 00:00:00,10,113,,,2,50,,,,,,,,
260314,1563e813-80b1-4ed1-9915-069525341723,,,,,,F,,C,2014-09-04 00:00:00,8,123,4,,,,,,,,,,,
199806,630f8f06-13a1-44b1-af12-b3e0e0078093,,,,,,M,,C,2015-09-04 00:00:00,Leaver,117,,2,,,,,,,,,,
170217,4a0f120e-47d8-499e-9e07-985564a5402f,,,,,,M,,Leaver,2017-09-06 00:00:00,11,123,,,,25,,,,,,,2,
210820,f33986bf-2337-42bd-b3d3-48ce285e0146,,,,,,M,,C,2017-09-06 00:00:00,Leaver,105,,,,23,,,,,,,,
221613,f4b95a79-4378-4800-adac-3b4fc43c6007,,,,,,M,,C,2016-09-05 00:00:00,8,114,2,2,,,,,,,,,,
168516,29df6a8f-9e05-49a5-bb4c-dc89becc38d7,,,,,,F,,C,2015-09-03 00:00:00,8,125,,,,,,,,,,,,
188680,0c86c07b-a6d9-43f1-b824-5ce9a2bdbea5,,,,,,F,,C,2015-09-01 00:00:00,10,118,3,1,,,,,,,,,,
200909,7afbfa00-e34a-4f32-afd6-6d81bb4607a1,,,,,,M,,C,2017-09-06 00:00:00,7,132,,2,,,,,,4,,,,
241338,1022ad92-b5c6-4541-bf3d-0789803e1d16,,,,,,M,,C,2014-09-04 00:00:00,8,126,1,,,,,,,,,,,
193582,1f295de3-ce1e-4f28-abe7-2e193832c4c3,,,,,,F,,C,2013-09-03 00:00:00,10,115,1,,,,,,,,,,,
220582,b91bc075-3909-4877-bff1-e4c3d08fcaf1,,,,,,F,,C,2016-09-02 00:00:00,11,120,6,2,,,,,,,,,,
166775,d6229bd2-9ccc-45e8-ae28-4e1e528dfd9b,,,,,,M,,C,2017-09-06 00:00:00,8,117,,1,,36,,,,,,,,
243645,2069a4ff-df9e-4da2-8b01-39fad03397cb,,,,,,F,,C,2017-09-06 00:00:00,9,126,2,2,,,,,,,,,,
234853,24afe29e-d79b-47dc-abe9-bb56c4df1458,,,,,,M,,C,2016-09-01 00:00:00,9,119,9,2,,,,,,,,,,
224086,3819589e-6c14-4151-a7b4-768b911d1dc3,,,,,,M,,Leaver,2016-04-01 00:00:00,Leaver,113,6,,,,,,,3,,,,
189164,02638d6f-f6e0-41cf-9fc1-dd08bef51c35,,,,,,M,,C,2016-09-05 00:00:00,Leaver,96,2,,,33,,,,,,,,
210578,0d96be9f-06cf-4107-87f4-4a9959583605,,,,,,M,,C,2016-09-01 00:00:00,8,129,,,,,,,,,,,,
225539,aecd83f0-3c83-448c-8ccb-d1093930a322,,,,,,F,,C,2017-09-05 00:00:00,10,104,3,2,,,,,,7,,,,
88221,da66745c-91ef-4b1a-9f15-67dff9a1be3a,,,,,,M,,C,2014-09-02 00:00:00,10,122,9,1,,,,,,2,,1,3,
195444,f29d23ac-bfb4-4fb2-82ff-cfb8fe7bc1b0,,,,,,M,,Leaver,2014-09-04 00:00:00,11,106,10,2,,33,,,,,,,,
130990,1c53bf9d-1e3b-46b7-af35-b115d75fb062,,,,,,M,,Leaver,2016-09-05 00:00:00,10,124,9,1,,,,,,,,,20,
251150,11153c6b-3de0-4961-a2d4-45c7b49e099e,,,,,,M,,Leaver,2015-09-01 00:00:00,10,117,,,2,,,,,,,,,
121518,8e7db2f7-45f1-482c-aba6-1d43c6e893d4,,,,,,M,,C,2017-09-06 00:00:00,11,110,1,,,,,,,,,,17,
159594,17a0e4b6-8730-48ea-af35-65354ac77df7,,,,,,M,,Leaver,2015-09-04 00:00:00,11,127,,1,,,,,,,,,,
154624,be293070-7798-4281-b0b8-2b5be6eec43f,,,,,,F,,Leaver,2017-09-05 00:00:00,Leaver,122,,,,,,,,,,,,
138977,75648cc6-f827-4c86-8336-d175b82cdd5d,,,,,,M,,C,2017-10-02 00:00:00,10,123,,,,,,,,,,,2,
212069,16440014-3ff1-4f91-929f-970094035036,,,,,,M,,C,2016-09-02 00:00:00,11,97,,2,,29,,,,,,,,
187345,9dbf6a5f-9e62-4ce1-93fa-89f237e7ae58,,,,,,M,,C,2014-09-03 00:00:00,11,118,4,2,,32,,,,,,,9,
220258,b3f5ba86-b64e-4fc2-b63e-d7d4f65c3caf,,,,,,M,,C,2016-09-05 00:00:00,7,129,3,,,,,,,2,,,,
188108,3f66df8f-a4b2-421d-9ab7-22a50c08e597,,,,,,F,,C,2015-09-03 00:00:00,10,126,3,2,,,,,,,,,,
177668,36c9d674-7d4f-4ab8-b8fa-c48e81949456,,,,,,M,,C,2013-09-05 00:00:00,11,129,2,2,,,,,,,,,,
230218,643b3988-18fa-43ce-93e7-ec82bc71179e,,,,,,M,,C,2016-09-05 00:00:00,9,117,13,2,,,,,,,,,,
181028,1d584de3-7fb7-4847-921e-7e239e2c1c8e,,,,,,F,,C,2016-09-05 00:00:00,12,96,,,,36,,,,1,,,,
252337,262e0b93-92b5-40ce-bc66-4822e1cfdc62,,,,,,F,,Leaver,2014-09-03 00:00:00,Leaver,122,5,1,,41,,,,,,,,
153955,97a3090e-db81-4543-acdf-de8218bcb925,,,,,,F,,C,2015-09-07 00:00:00,10,115,10,,,39,,,,,,,,
178925,7e2c7f98-11b4-4e9e-9051-f34419f64058,,,,,,M,,Leaver,2013-09-04 00:00:00,11,106,16,2,,,,,,2,,,,
218043,af1f6593-9576-46ba-afe6-7b15b95a9d60,,,,,,M,,C,2017-09-06 00:00:00,Leaver,116,,2,,26,,,,3,,,,
169864,57458700-83f5-4bff-9828-dda258815c4a,,,,,,M,,C,2015-09-04 00:00:00,8,110,5,,,,,,,,,,,
253757,d63d6f5c-1384-40d8-8c49-f7fbf9e8c66c,,,,,,M,,C,2013-09-03 00:00:00,8,123,2,,,,,,,,,,,
264110,c99e15b1-ebdf-4663-8ec4-13912e1fc6c9,,,,,,F,,C,2017-09-04 00:00:00,12,122,9,2,,40,,,,,,,,
174393,c0ff5ea0-c697-403a-93af-c15431f14bf5,,,,,,M,,C,2016-09-05 00:00:00,7,132,,,,,,,,,,,,
197897,109945e6-445e-41e7-ac84-6276752258f9,,,,,,M,,C,2013-09-03 00:00:00,Leaver,111,4,2,,15,,,,,,,,
200797,08f64a0b-fe72-4e0f-8ab4-ee7aff5749a2,,,,,,F,,C,2013-09-04 00:00:00,10,124,1,1,,,,,,,,,,
162267,3604fba9-693c-4b3b-9cd9-4f788bb70dc1,,,,,,M,,C,2013-09-03 00:00:00,8,110,8,1,,,,,,,,,2,
189456,42fd07b5-8794-4f1a-b391-7f37c09e073c,,,,,,F,,C,2017-09-04 00:00:00,10,111,,,,,,,,,,,,
