Deprivation indicator - IDACI score,DfE Establishment Number,Is the pupil disadvantaged?,Is the pupil looked after?,KS2 English PS,KS2 English TA level,KS2 English level (finely graded),KS2 Mathematics TA level,KS2 Mathematics level (finely graded),KS2 Maths PS,KS2 Prior Band,SEN,UPN,KS2  ENGLISH (KS2),KS2  MATHEMATICS (KS2),KS2 APS (VA),KS2 APS cubed,KS2 APS squared,KS2 ENGLISH TA,KS2 English PS deviation,KS2 MATHEMATICS TA,KS2 Maths PS deviation,KS2 Reading PS,KS2 Reading TA level,KS2 Reading level (finely graded),KS2 mathematics (finely graded)
0,688640627,0,0,14,3,5.45,6,4.75,15,3,K,1cedbe84-a0db-4d00-8a48-66ea6554fe10,,,,,,,,,,,,,
0,688242254,0,0,23,,4.45,3,5.63,22,3,N,c3da830e-c708-4b83-b859-4016cf3f95bf,,,,,,,,,,,,,
0,788495620,0,0,21,2,5.65,6,4.22,15,2,N,76637f8b-9b28-42f5-8d1c-de19304c307e,,,,,,,,,,,,,
0,772037419,0,0,25,4,4.21,3,4.22,22,2,N,93ec0fa6-8f1e-4e50-8c5c-275532e620d9,,,,,,,,,,,,,
0,668349433,0,0,33,5,5.1,4,4.5,30,1,N,4f0930ad-842e-43f9-9dd3-f22ea08f878f,,,,,,,,,,,,,
0,792685927,0,0,16,5,,3,5.63,19,4,N,1e1ee2fd-6517-409b-8de3-fb2ee1f03ec2,,,,,,,,,,,,,
0,670312520,0,0,27,5,,5,5.33,23,4,N,f0133569-5dc3-4dc2-a874-8c5168aba513,,,,,,,,,,,,,
0,688454376,0,0,26,,5.39,,4.31,22,2,N,5c351788-58b8-4ea3-bf39-d746dc2bc6d0,,,,,,,,,,,,,
0,708564461,0,0,32,5,5.55,5,3.68,32,1,N,d9b03f57-71bd-4748-9aa7-2937048cf1bb,,,,,,,,,,,,,
0,727394614,0,0,19,5,5.13,4,5.38,22,3,N,283e7930-fbb0-44c3-ba8b-cb6e2b8aa679,,,,,,,,,,,,,
0,703435004,0,0,23,4,5.06,4,5.71,18,4,K,635725f5-a8e9-4ffb-a36f-8d3e0e835f11,,,,,,,,,,,,,
0,723519833,1,0,7,3,5.65,2,5.17,5,2,K,c64729ba-e9d0-4825-8654-a1e235a6aba8,,,,,,,,,,,,,
0,660912607,0,0,21,3,5.45,3,4.53,14,2,N,433d8047-e582-41ec-9557-227d1172a804,,,,,,,,,,,,,
0,819935687,0,0,23,5,4.86,5,4.41,25,3,N,5b0abc58-208c-4709-9d9e-2f19d45cad1c,,,,,,,,,,,,,
0,810748889,0,0,30,4,3.89,3,3.07,28,1,N,88fee74a-ea30-4b15-b9cf-d4d5132e1b8e,,,,,,,,,,,,,
0,801497546,0,0,35,2,0.5,5,1.5,35,2,N,7ff2fc0d-70db-4ad7-b336-22752967a1cb,,,,,,,,,,,,,
0,783326068,0,0,32,5,5.26,5,5.38,32,2,N,4fcff658-4822-48a7-9745-1ffe3a437b84,,,,,,,,,,,,,
0,734218618,0,0,22,4,4.93,4,2.5,23,2,N,c2848196-2a37-420c-8346-d2d7917f573e,,,,,,,,,,,,,
0,771611948,0,0,24,4,5.23,3,5.5,23,3,N,238c758d-1fc6-4474-8754-506bdef03bf9,,,,,,,,,,,,,
0,784111154,0,0,11,3,5,3,,13,4,N,4201b5ba-407d-4ed4-a0de-01e998dd0259,,,,,,,,,,,,,
0,742956087,0,0,17,4,4.72,6,4.69,22,3,N,37af0a9c-3531-40ff-b9fa-b892e44ec76d,,,,,,,,,,,,,
0,643069985,0,0,33,5,4.07,5,4.31,32,2,N,abf8ac85-2f32-4a9f-828f-17732b1b3c35,,,,,,,,,,,,,
0,633854602,0,0,33,5,5.13,5,5.08,33,3,N,aa401e7c-8016-4bb7-9548-9a5a391025d3,,,,,,,,,,,,,
0,592595246,0,0,25,4,3.83,,4.09,22,2,N,7210c659-dba6-4c41-8a90-dea7110c42c0,,,,,,,,,,,,,
0,796085691,1,0,30,5,4.79,4,4.38,30,2,K,ab33eb48-37f7-40fb-820c-c6f0def2df0b,,,,,,,,,,,,,
0,794205555,0,0,30,5,4.83,5,3.89,28,3,N,e61b626b-8c8d-41ef-ab48-2bc65cf513e1,,,,,,,,,,,,,
0,760900040,0,0,32,4,3.28,3,1.5,29,1,N,71b05080-7943-4626-8fcf-6ea381eff6e5,,,,,,,,,,,,,
0,817206786,0,0,30,5,4.41,3,3.46,29,2,N,5744aeab-3b3c-4d77-87d8-a4a28c259028,,,,,,,,,,,,,
0,691864477,0,0,27,5,5.06,5,,28,3,N,7436de61-17ef-47bd-9933-c5abbb646ac8,,,,,,,,,,,,,
0,719160422,0,0,29,5,4.28,5,5.71,31,4,N,1cdaa8b3-3a37-4c07-87c6-1b998bd5841e,,,,,,,,,,,,,
0,775540442,0,0,32,5,5.39,5,4.69,30,3,N,21a22405-4395-4190-ada8-4c0910f5dc1b,,,,,,,,,,,,,
0,790749028,0,0,25,4,5.45,3,5.33,23,3,N,c749904b-50bf-4f20-b258-74e24c111c08,,,,,,,,,,,,,
0,748314726,0,0,20,3,5.45,4,5.63,18,2,K,48cef8c6-86cb-4f8e-abbb-58f2f4d5373e,,,,,,,,,,,,,
0,713830452,0,0,32,5,2.5,5,5.08,31,3,N,eaf69ccb-a5f0-48a9-aeae-9f17ea3bf851,,,,,,,,,,,,,
0,737117069,0,0,29,4,4.52,4,4.66,30,2,N,94f88390-0b3c-4f6b-b379-b020e9cb4b0f,,,,,,,,,,,,,
0,688849779,0,0,35,6,4.48,5,4.25,35,1,N,0e4d669c-e694-4580-90e9-62f616ed0b70,,,,,,,,,,,,,
0,619610139,0,0,18,4,5.03,4,,18,4,N,3a9f627c-feab-4e6f-9466-c2d812d11147,,,,,,,,,,,,,
0,755829575,0,0,34,4,2.94,5,3.11,35,1,N,90eba455-6f9f-4111-b65d-50c0d1a64b0f,,,,,,,,,,,,,
0,707250728,0,0,8,3,5.23,,5.63,11,3,K,20adc224-1ca2-450f-aba7-2e3d274ae89f,,,,,,,,,,,,,
0,816030934,0,0,23,4,2.5,4,4.75,27,2,N,5615df26-eabc-4eea-b306-29106577f63d,,,,,,,,,,,,,
0,662593939,0,0,23,5,5.32,3,,26,4,N,f9bdf844-8ac5-4202-b6ee-7f08814af3b7,,,,,,,,,,,,,
0,630267039,0,0,13,5,,4,,21,4,K,1cc5af9b-5452-4f0b-9617-dca12835fd12,,,,,,,,,,,,,
0,759596244,0,0,33,5,5.52,5,4.63,32,2,N,6d4483ea-eb7b-466f-8ddf-e02e83172245,,,,,,,,,,,,,
0,750529158,1,0,29,4,4.45,4,4.28,27,1,N,ef7939e7-af42-43e3-a791-c3400823a625,,,,,,,,,,,,,
0,794063252,0,0,27,4,4.62,5,5.17,28,2,N,137c2a2d-1f25-4f7d-a9f6-511f21094882,,,,,,,,,,,,,
0,626543993,0,0,26,4,5.58,4,3.86,27,1,K,ba8d2554-212c-4a26-ba5e-7b61354f1162,,,,,,,,,,,,,
0,815418064,0,0,30,6,,5,5.63,31,4,N,9ccab5c7-2436-443d-8e09-d108ac44706c,,,,,,,,,,,,,
0,802016849,0,0,30,5,5,5,5.63,30,3,N,9e8c37d5-8ae9-4d9a-8318-b9d595ba8b5d,,,,,,,,,,,,,
0,793366180,0,0,34,5,5.16,W,4.88,32,2,N,023647df-8eff-4a6b-a679-1e671a0799cf,,,,,,,,,,,,,
0,768697225,0,0,32,5,4.1,4,4.63,31,1,N,a7c75798-5b69-4858-945c-0c20811cb94f,,,,,,,,,,,,,
0,781071553,1,0,22,,4.93,,4.66,20,2,N,f0133569-5dc3-4dc2-a874-8c5168aba513,,,,,,,,,,,,,
0,579076000,0,0,10,W,4.17,2,4.56,10,2,N,f9a115b9-6f1d-4325-b0a0-2eb30391ad11,,,,,,,,,,,,,
0,813540276,0,0,16,4,5,4,5.79,20,3,N,abf8ac85-2f32-4a9f-828f-17732b1b3c35,,,,,,,,,,,,,
0,820687781,1,0,26,4,4.21,3,5.5,30,3,K,16bc308f-6f78-40f5-9e7d-7c111d065676,,,,,,,,,,,,,
0,758561237,0,0,11,4,5.26,3,5.75,12,4,N,29f0fc5e-6495-461a-b854-5d2f3841d1cd,,,,,,,,,,,,,
0,793531307,0,0,33,4,3.33,4,4.34,31,2,N,41b767ea-d951-4f43-b630-082b1a189ab6,,,,,,,,,,,,,
0,766310636,0,0,26,5,5.13,5,,29,4,N,1dcddbf2-2a0c-4a9f-9688-811b2472cd05,,,,,,,,,,,,,
0,761629072,0,0,1,2,4.48,6,5.25,6,4,K,f12b8d8e-abe3-4a5c-b7b4-89f9a5261345,,,,,,,,,,,,,
0,794170737,0,0,27,5,5.32,5,,30,3,N,0bc67313-744b-4c19-9341-a11aafe49e7f,,,,,,,,,,,,,
0,638747622,0,0,32,5,4.48,4,3.82,31,2,K,7348685d-4479-4d24-8f51-67227e61e575,,,,,,,,,,,,,
0,633105621,0,0,27,4,5.52,5,5.21,29,1,N,63822dc6-f093-4168-a71e-3182a4525dab,,,,,,,,,,,,,
0,759764110,0,0,35,5,4.72,5,4.13,34,1,N,69db2c5e-74a9-4c18-959d-f262b493d6d8,,,,,,,,,,,,,
0,765350529,1,0,27,3,B,3,2.93,31,1,N,8e03af08-f6c3-4d78-ba9b-13923284bd4a,,,,,,,,,,,,,
0,817706570,0,0,26,4,5.23,4,5.33,26,3,N,1f204f80-d3cf-4d45-bce1-b45acac2dd20,,,,,,,,,,,,,
0,808195166,0,0,33,5,4.93,5,4.19,32,2,N,11c5777b-fa24-40ed-aa2c-5a5bc59ebddc,,,,,,,,,,,,,
0,589563892,0,0,19,4,5.42,4,,24,3,K,b3b6c65c-ae71-484f-8f13-9a5bd9331031,,,,,,,,,,,,,
0,815460043,0,0,32,5,5.16,5,5.38,34,3,N,887145f1-45d2-4e01-b104-c38c1c3a49e8,,,,,,,,,,,,,
0,657995145,0,0,29,5,4.21,4,5.33,29,2,N,97ed1ace-de88-464f-b44d-0a8e79b88639,,,,,,,,,,,,,
0,655819796,0,0,34,4,3.35,4,3.71,34,1,N,2089e426-1483-4727-86de-dc52fe7436e4,,,,,,,,,,,,,
0,710479642,0,0,20,,4.55,3,4.47,17,2,N,f7dada03-b4d4-4be9-9d46-623c440ff250,,,,,,,,,,,,,
0,762594707,1,0,16,2,4.86,6,4.72,7,3,N,24036e19-b534-4d6c-bcce-0632cc9ea461,,,,,,,,,,,,,
0,670653285,0,0,24,4,,5,,22,4,N,b3ba97f8-f3d4-4e7e-bf15-a0db287a7e22,,,,,,,,,,,,,
0,754822781,0,0,21,4,4.83,4,4.31,20,2,N,32b3d00d-fd3d-41ed-9a8b-79f13cd87ff7,,,,,,,,,,,,,
0,742175024,0,0,33,5,4.93,5,4.22,34,2,N,1e8af9a6-6306-499e-b7ee-e771c68bd19e,,,,,,,,,,,,,
0,718702427,0,0,23,4,4.28,4,4.5,20,2,N,58cc5ead-80ed-459f-9169-0c49f6624230,,,,,,,,,,,,,
0,668535040,0,0,30,4,4.69,5,5.92,31,2,N,8a886137-e2bb-4983-97ad-347fe337acda,,,,,,,,,,,,,
0,659164272,0,0,18,4,4.97,3,4.31,19,3,N,74162d70-9014-4a7a-8bb1-cc894b84c584,,,,,,,,,,,,,
0,724467789,1,0,29,5,4.45,4,5.71,29,3,N,9688e52a-a85b-4254-9d4a-b443a0f8e88a,,,,,,,,,,,,,
0,787704891,0,0,27,4,5.13,5,5.75,31,4,N,717c15e7-2d6b-410c-a7f9-adcd3daacdc9,,,,,,,,,,,,,
0,641315860,0,0,29,3,5.52,4,5.46,31,2,N,732311f5-0fe2-4b04-8253-eef8117fcc03,,,,,,,,,,,,,
0,684107277,0,0,25,5,4.07,5,4.72,27,2,N,10d18b39-2125-4e59-aaea-1edf7b5a7aa6,,,,,,,,,,,,,
0,766506616,0,0,26,4,5.13,4,4.59,23,2,K,575ea6ae-9230-45d2-9531-f18c10593a0e,,,,,,,,,,,,,
0,776626122,1,0,33,5,4.69,5,5.58,34,3,N,dbcded9c-2712-4fc2-816f-b2feb3d9f64d,,,,,,,,,,,,,
0,819752755,0,0,31,5,4.9,5,5.25,29,3,N,cf9996e8-edbe-4a67-906a-9a8d66a9349e,,,,,,,,,,,,,
0,744135828,0,0,19,3,5.39,3,4.47,21,2,N,0fe18b95-127f-4d95-abff-104ae20890ca,,,,,,,,,,,,,
0,473640401,0,0,27,,3.72,,3.25,21,1,N,f43f1cb7-2841-47a3-bcc7-4c8a65463efd,,,,,,,,,,,,,
0,671754604,0,0,14,4,4.83,4,5.42,17,3,N,c0992800-e6aa-4a52-b4f3-4f517b4cbd4d,,,,,,,,,,,,,
0,694854304,0,0,32,5,3.72,5,5.58,33,2,N,1e54c217-bcfe-4ba4-b246-db6ac2a43ce3,,,,,,,,,,,,,
0,707363388,0,0,24,4,5,5,,24,3,N,10c63cd1-2448-433d-ad03-c46c8de9c226,,,,,,,,,,,,,
0,780358862,0,0,17,4,5.32,4,,22,3,N,68c2607f-8b57-4140-9a41-66f16d4dd885,,,,,,,,,,,,,
0,724355205,1,0,18,4,5,3,4.88,10,3,N,311efb77-b2a5-43b4-8975-7d40d494575a,,,,,,,,,,,,,
0,640119200,0,0,29,3,4.38,5,5.83,28,2,N,d217162d-8b79-4258-87d8-640abba11a7c,,,,,,,,,,,,,
0,737173770,1,0,7,2,5.32,,4.16,7,3,N,76026b90-b984-45e3-821e-0589b296ac47,,,,,,,,,,,,,
0,782056732,0,0,15,4,5.32,4,5.54,11,4,N,32725471-cb42-430e-bc15-9f78bbc17494,,,,,,,,,,,,,
0,665926445,1,0,28,3,3.44,4,5.96,31,1,K,f5143086-0a59-4547-a572-b3c48da725c5,,,,,,,,,,,,,
0,726209035,0,0,15,,5.32,4,5.67,21,3,N,1ec6783c-a2c9-413a-9f59-bb1686775ab1,,,,,,,,,,,,,
0,601425788,0,0,24,4,5.42,4,5.58,26,3,N,05306145-ef18-4fd7-a2fc-18b243f608db,,,,,,,,,,,,,
0,658246607,0,0,25,5,4.1,5,4.13,29,2,K,e20bce47-6b88-4248-85f0-2aa0750f125f,,,,,,,,,,,,,
0,606234406,0,0,23,3,4.28,4,3.11,22,1,N,c9c65d42-43ee-4df2-a990-bbe5d011da64,,,,,,,,,,,,,
0,720004487,0,0,4,,4.83,3,5.54,2,3,N,86c8527a-39fe-4fc9-97d4-8f2da048c015,,,,,,,,,,,,,
0,599850066,1,0,31,4,5.06,5,5.63,30,3,N,fac9a37e-8733-47c4-8b56-3fb2cb0b9936,,,,,,,,,,,,,
0,796037766,0,0,31,4,4.14,5,5.21,32,2,S,909a3818-3e36-4e7e-8371-53c08648479e,,,,,,,,,,,,,
0,739367410,0,0,15,3,4.9,4,4.41,12,3,N,848a0739-a064-454d-be71-7e6c93e619ec,,,,,,,,,,,,,
0,798409906,0,0,29,5,5.52,5,5.13,30,3,N,4ec70751-3993-4b1d-b7d3-f76b44b812ef,,,,,,,,,,,,,
0,642196807,0,0,28,4,4.76,5,5,25,3,K,8306b1c2-0920-423f-b93b-88721543c6bf,,,,,,,,,,,,,
0,663365049,0,0,12,3,,,5.38,18,3,N,38b23d40-90df-45b5-bde1-c0ab4194da3d,,,,,,,,,,,,,
0,801400436,1,0,26,5,4.17,4,5.04,26,2,N,14ef0238-779a-4d12-899c-613d76b1adbc,,,,,,,,,,,,,
0,787022062,0,0,33,5,4.86,5,5.46,34,4,N,281c7dc2-3d09-4a2d-9319-9ef5e45fc26d,,,,,,,,,,,,,
0,823197518,0,0,28,5,4.97,4,4.28,28,3,N,9dedd763-d679-449b-91b5-b385eb0d4f3c,,,,,,,,,,,,,
0,745674279,0,0,18,4,4.38,3,5.25,15,3,K,f4da5953-fcae-4760-859e-93e4ff9b6964,,,,,,,,,,,,,
0,558862242,0,0,14,2,4.48,,4.06,6,2,K,fcea3c6b-4185-4c94-8505-539af9309c17,,,,,,,,,,,,,
0,781306088,0,0,33,5,5.42,4,5.88,32,2,N,19522a77-7691-4574-b3eb-424d8c2dd2b9,,,,,,,,,,,,,
0,677122422,0,0,24,3,4.72,,3.43,26,1,N,9088aa48-5ae6-4dbc-9917-4bc70b6796c8,,,,,,,,,,,,,
0,824669887,1,0,3,3,5.1,2,4.34,2,2,N,ea804c85-1d66-48c2-8cda-ea118c24f0d0,,,,,,,,,,,,,
0,745224598,0,0,23,5,5.29,5,5.54,16,3,N,35b3d4c2-c1d7-4be9-9b3e-74b5f314adf2,,,,,,,,,,,,,
0,739464714,0,0,16,4,5.48,4,5.75,24,3,N,a9dcb894-af72-4109-af96-a5666d55b20b,,,,,,,,,,,,,
0,753114457,0,0,29,5,5.39,5,4.5,30,3,N,caef99c0-100a-446c-9f77-84d849556caa,,,,,,,,,,,,,
0,690280100,0,0,30,3,5.55,4,5.25,31,2,N,15874ad6-da6d-4af6-94eb-cbd0d0080e1d,,,,,,,,,,,,,
0,593519711,1,0,32,3,4,,3.11,32,1,K,5252f455-af05-4905-b511-22aceb4797c2,,,,,,,,,,,,,
0,642989446,1,0,19,4,5.42,4,5.83,17,2,K,2bb90c76-a9fc-4a19-9ea6-95d254754e1f,,,,,,,,,,,,,
0,801358546,0,0,34,5,0.5,5,5.04,33,2,N,dacb9830-c97b-4a47-9a53-6e9509419392,,,,,,,,,,,,,
0,793010015,0,0,32,5,4.79,5,5.54,34,3,N,017c589f-785e-4973-b6df-422ec55b23d7,,,,,,,,,,,,,
0,707625364,0,0,22,4,5.16,4,5.29,19,3,K,b2a48bb2-5d4f-48f2-974b-5b7f3e66d805,,,,,,,,,,,,,
0,580534149,0,0,33,5,4.45,3,4.28,32,2,N,77e71286-5414-4ea5-8ac8-2f1485214257,,,,,,,,,,,,,
0,738236727,0,0,16,4,5.23,,5.75,19,3,N,f1b744f9-e218-4bd1-9387-77e6d46be506,,,,,,,,,,,,,
0,803349868,0,0,33,5,4.1,4,5.79,33,2,N,,,,,,,,,,,,,,
0,548636512,0,0,32,2,4.17,4,4.59,31,1,K,b122b992-77b3-4d5b-9821-e4cf6bb85e6e,,,,,,,,,,,,,
0,689348783,1,0,27,6,3.39,2,3.79,19,1,K,47f85e28-3661-4cba-aeb4-2123b6efc551,,,,,,,,,,,,,
0,801849550,0,0,23,4,,5,5.54,24,4,N,4ef945c4-32c1-4ea2-8f9d-cf5013da9ae6,,,,,,,,,,,,,
0,822237576,0,0,27,5,5.19,5,2.5,24,3,N,43cc3e58-2748-4a28-9042-b38740d7ce71,,,,,,,,,,,,,
0,748808904,0,0,34,5,3.89,4,4.31,35,1,N,0aa02c5d-d0ff-46a2-87b1-1990b6e31776,,,,,,,,,,,,,
0,813259914,0,0,30,5,5.19,5,,28,3,N,fb5bd889-0891-425c-943d-cfe042388a77,,,,,,,,,,,,,
0,641917608,1,0,6,3,4.72,W,5.67,6,3,K,0121413e-036d-4780-b6b2-899fd6e65842,,,,,,,,,,,,,
0,671487927,0,0,28,3,3.83,3,4.5,26,1,N,12e2289f-bc77-4134-9b09-8876031373f8,,,,,,,,,,,,,
0,624626625,0,0,31,4,5.52,4,5.58,32,2,N,8ea8a607-2561-4fc4-be55-64355aea49ba,,,,,,,,,,,,,
0,672842563,0,0,33,5,5.1,1,4.25,30,2,N,431ed2a8-9d77-45ed-a72f-26a1fa677076,,,,,,,,,,,,,
0,716823125,1,0,21,4,5.32,3,5.08,17,3,N,6f9083f5-186c-45e3-82db-65a0b11d18f9,,,,,,,,,,,,,
0,551802854,0,0,4,,,,,8,4,N,62e5c017-e356-487b-80a3-4c7fef5ea684,,,,,,,,,,,,,
0,720515513,1,0,2,,5.32,,5.71,1,3,K,aaa4dd8f-7f55-4fac-bfe8-a89bc33dc176,,,,,,,,,,,,,
0,616197572,1,0,26,4,4.9,4,4.09,21,3,N,25e14dcf-6812-4651-a060-ea5c7512d3c5,,,,,,,,,,,,,
0,667656320,0,0,10,4,4.97,,5.75,10,3,N,8f82b4ea-0082-40f2-a3bc-f4a5354c856e,,,,,,,,,,,,,
0,696510904,1,0,13,3,5.13,4,5.21,14,3,N,090fc01c-b7d4-443d-be83-cff2d83d6938,,,,,,,,,,,,,
0,765123646,0,0,28,4,5.16,4,5.42,28,2,N,a9806647-1041-482e-961b-4651596b4279,,,,,,,,,,,,,
0,538514108,1,0,24,3,5.81,4,4.84,25,2,K,38613e31-224a-4bd6-b957-95f43afe021a,,,,,,,,,,,,,
0,814500478,0,0,27,,3,3,3.57,26,2,N,ac869749-8405-4ff1-90f0-2633bc9e9b3d,,,,,,,,,,,,,
0,782286325,0,0,29,5,,4,4.34,27,3,N,11353e17-15a1-418c-b1ca-c839c80ea922,,,,,,,,,,,,,
0,779655742,0,0,26,4,,5,5.46,28,3,N,d2cb22b4-e50a-4c1a-92ad-d4a39c8871bf,,,,,,,,,,,,,
0,562001609,0,0,17,,5.13,3,4.5,14,2,N,7cf8fec1-d298-4615-99bf-cd7a88026147,,,,,,,,,,,,,
0,796880008,0,0,21,4,5,4,5.54,18,4,N,43fa47f1-33f6-421c-88c6-5ddaff0bf06f,,,,,,,,,,,,,
0,646889751,0,0,31,4,4.97,4,5.79,29,2,N,b81329a1-7fee-4f2d-83c2-d1ffa466a86b,,,,,,,,,,,,,
0,754094494,0,0,21,5,5.29,3,5.83,15,3,N,ea19d2bd-61e6-48b1-98cd-eeff20cf4b68,,,,,,,,,,,,,
0,771019400,0,0,4,,4.9,3,5.63,8,4,N,c29b8433-3e15-4246-84fa-e9dfda7762be,,,,,,,,,,,,,
0,757306792,0,0,18,3,4.07,3,,19,3,N,e0c5acc1-ae49-41b3-ae02-49980d34a733,,,,,,,,,,,,,
0,673835089,1,0,25,4,2.5,4,5.17,29,2,N,fac9a37e-8733-47c4-8b56-3fb2cb0b9936,,,,,,,,,,,,,
0,596643618,1,0,29,4,4.52,6,4.81,26,2,N,8a886137-e2bb-4983-97ad-347fe337acda,,,,,,,,,,,,,
0,812213181,0,0,1,2,5.32,2,5.75,1,4,N,0dc1e32c-b7e3-4448-8fd5-61ee77fe7adb,,,,,,,,,,,,,
0,585803624,1,0,15,,5.1,,4.88,23,1,N,8472cde3-7d7b-4511-9d9e-2b1f755fa5f3,,,,,,,,,,,,,
0,772562839,1,0,29,3,3.61,5,4.75,33,1,N,ea6273ba-2f3e-4f71-916f-d195da47cf1e,,,,,,,,,,,,,
0,805737488,0,0,21,5,5.23,5,,23,4,N,acf635b8-6a4a-4804-aa1b-2233d72154b6,,,,,,,,,,,,,
0,744806038,0,0,29,5,5.26,4,5,30,2,N,29356d69-3cd1-4214-974b-727f0f506b36,,,,,,,,,,,,,
0,686405018,0,0,28,4,5.23,4,5.17,26,2,K,59af2ae0-8356-494a-83e2-5e9288d4b0df,,,,,,,,,,,,,
0,679767193,0,0,20,4,,4,5.38,24,4,N,0cd436d0-0bc1-44db-a012-ca4797b63440,,,,,,,,,,,,,
0,824193735,0,0,14,3,4.72,6,4.56,16,2,N,d7fe0ec2-1042-40cd-93b4-d121b34ff53d,,,,,,,,,,,,,
0,662330383,1,0,23,4,4.62,,3.71,17,2,K,35732762-86cd-4824-a4ae-e1155a75b52a,,,,,,,,,,,,,
0,737797775,0,0,32,4,4.21,4,2.96,30,1,N,f367fdb7-c20a-4d0a-8899-e4155c48878c,,,,,,,,,,,,,
0,724226910,1,0,19,4,5.16,4,5.5,18,3,K,7d0ee0e3-d736-4921-9d12-4c8d01965bf0,,,,,,,,,,,,,
0,631047364,0,0,13,6,3.83,3,5.08,13,1,N,85964de2-70fd-4c19-bc03-cf4d78e1eda5,,,,,,,,,,,,,
0,769628011,1,0,23,4,4.9,5,4.25,22,2,N,0a69afac-f367-4eac-9b79-1cf8931ff3f4,,,,,,,,,,,,,
0,728572719,0,0,23,4,5,3,4.97,16,3,N,6276ac47-e68d-461a-870b-d8cd319480f8,,,,,,,,,,,,,
0,618733397,0,0,28,5,4.83,4,2.5,29,3,N,ede9a959-94d5-4987-80a4-d3319685beeb,,,,,,,,,,,,,
0,763839877,0,0,20,4,4.69,,3.54,17,3,N,ee3e5ca6-63a2-4c14-ad34-cf3ce4345b04,,,,,,,,,,,,,
0,758127512,0,0,30,5,4.86,5,4.16,33,2,N,5433ba0b-553b-45c9-b7eb-511e23973067,,,,,,,,,,,,,
0,762838914,1,0,33,5,3.72,5,3.71,30,2,K,716fbf42-9f8b-410c-9ebd-33791ae0c673,,,,,,,,,,,,,
0,653674715,0,0,8,3,5.06,3,5.75,9,4,N,52e60784-c804-4d81-b37f-724a5b2d7347,,,,,,,,,,,,,
0,801595527,0,0,29,3,4.55,3,4.28,28,2,N,d6a17f14-abbc-42f3-8085-66e90342c9fc,,,,,,,,,,,,,
0,647802436,1,0,16,2,5.52,6,4.44,17,2,N,8c491b46-e1d9-4a00-a32d-c209b7bf445a,,,,,,,,,,,,,
0,729436645,0,0,16,3,5.35,,5.17,19,3,N,907b5ef6-5135-43ef-9910-6b9003152278,,,,,,,,,,,,,
0,752456798,0,0,30,5,5.61,3,5.67,32,3,N,e8248805-8a52-43b6-b53c-f2acb1e26096,,,,,,,,,,,,,
0,683287048,0,0,23,4,5.68,4,4.53,24,2,N,7d13a6a2-2b3c-433c-ba27-b2c6b7bebb5d,,,,,,,,,,,,,
0,816959244,0,0,26,4,4.69,5,,29,3,N,d8eb02cb-4568-4666-a2bf-28a12234eb17,,,,,,,,,,,,,
0,724559019,0,0,35,5,2.5,5,5.38,35,2,N,fe80c5e2-cc5b-400b-8c53-b3fd926944be,,,,,,,,,,,,,
0,610839557,0,0,18,4,5.06,4,5.42,23,4,N,c59170eb-11cc-4762-bef3-8fb20268e988,,,,,,,,,,,,,
0,753335401,0,0,34,5,5,5,4.03,33,2,N,968a02a9-43e8-4c91-82a9-140a6b912f06,,,,,,,,,,,,,
0,680108508,0,0,33,5,5.39,5,4.81,32,2,N,277fcc6e-6b6c-4770-9b89-a569a2a0d452,,,,,,,,,,,,,
0,728748389,1,0,27,3,3.33,4,3.64,22,2,N,3749ff0f-c19e-470f-8cb2-ca09b65c9d16,,,,,,,,,,,,,
0,820977824,0,0,14,5,5.03,5,,18,4,N,44a8d706-e711-4e31-ba00-ff2b4a1ad281,,,,,,,,,,,,,
0,802507977,0,0,24,4,5.32,5,5.46,28,3,N,269bbbd5-d076-4b0f-bb91-8e0489ec3b2e,,,,,,,,,,,,,
0,619739553,1,0,25,4,2.5,4,5.42,26,3,N,1da5e11c-4149-4231-9f16-d13c959f59c3,,,,,,,,,,,,,
0,744033141,0,0,26,4,3.78,4,4.44,25,2,N,96f32b95-f15b-4e7d-a2da-46be7fbf8c01,,,,,,,,,,,,,
0,796209023,0,0,27,4,4.5,4,4.16,26,2,N,c2343b7d-d3f0-4784-b414-a061ff75b80b,,,,,,,,,,,,,
0,791781456,0,0,22,3,4.66,4,4.72,18,2,N,2630c784-9ff6-469d-8120-8273bcea1936,,,,,,,,,,,,,
0,749516724,0,0,21,4,4.21,2,4.56,20,2,N,0e98e60a-eaca-445c-abae-17baa108ac3c,,,,,,,,,,,,,
0,681841847,0,0,21,5,4.86,6,4.09,17,3,K,6393b588-9560-465e-9917-96d38491c1d0,,,,,,,,,,,,,
0,743825680,0,0,29,4,5,5,4.84,31,3,N,ff0aa264-489c-4953-95dd-256497d0acf0,,,,,,,,,,,,,
0,663629770,0,0,20,3,5.26,2,5.25,21,2,K,101c0ad6-57c2-4734-8cf7-db43c1f3e2c8,,,,,,,,,,,,,
0,592180377,0,0,26,5,4.97,5,,32,3,K,ea99cd74-f20b-4e9a-89c5-c608c2a53653,,,,,,,,,,,,,
0,773685610,0,0,23,4,5.58,4,4.75,25,2,N,485355f3-8349-4d3d-b987-efa272ac381e,,,,,,,,,,,,,
0,722047230,0,0,31,5,5.23,4,5.58,33,3,N,fc0ee9ed-4880-49e1-a133-08847380ef59,,,,,,,,,,,,,
